"well","value","type","plate","replicate","pct_effect"
"1","J1",4408.32075,"0.2ng/ml IL15","7","a",4.98229043683589
"2","K1",20175.63525,"10ng/ml IL15","7","a",97.2609208972845
"3","M1",3730.50375,"0.2ng/ml IL15","7","a",1.01534828807556
"4","N1",21902.45475,"10ng/ml IL15","7","a",107.367178276269
"5","J2",3343.17975,"0.2ng/ml IL15","7","a",-1.25147579693034
"6","K2",19449.40275,"10ng/ml IL15","7","a",93.0106257378985
"7","M2",2746.05525,"0.2ng/ml IL15","7","a",-4.74616292798111
"8","N2",21047.11425,"10ng/ml IL15","7","a",102.361275088548
"9","A3",4101.68925,"drug","7","a",3.18772136953955
"10","B3",3294.76425,"drug","7","a",-1.53482880755608
"11","C3",3585.25725,"drug","7","a",0.165289256198349
"12","D3",3310.90275,"drug","7","a",-1.44037780401417
"13","E3",3665.94975,"drug","7","a",0.637544273907912
"14","F3",3440.01075,"drug","7","a",-0.684769775678866
"15","G3",3214.07175,"drug","7","a",-2.00708382526564
"16","H3",3698.22675,"drug","7","a",0.826446280991735
"17","I3",2616.94725,"drug","7","a",-5.50177095631641
"18","J3",2939.71725,"drug","7","a",-3.61275088547816
"19","K3",3278.62575,"drug","7","a",-1.62927981109799
"20","L3",2487.83925,"drug","7","a",-6.25737898465171
"21","M3",2455.56225,"drug","7","a",-6.44628099173554
"22","N3",2762.19375,"drug","7","a",-4.6517119244392
"23","O3",2633.08575,"drug","7","a",-5.4073199527745
"24","P3",3343.17975,"drug","7","a",-1.25147579693034
"25","A4",3891.88875,"drug","7","a",1.95985832349469
"26","B4",3359.31825,"drug","7","a",-1.15702479338843
"27","C4",3262.48725,"drug","7","a",-1.7237308146399
"28","D4",2132.79225,"drug","7","a",-8.33530106257379
"29","E4",3052.68675,"drug","7","a",-2.95159386068477
"30","F4",2697.63975,"drug","7","a",-5.02951593860685
"31","G4",2729.91675,"drug","7","a",-4.84061393152302
"32","H4",2778.33225,"drug","7","a",-4.55726092089728
"33","I4",2859.02475,"drug","7","a",-4.08500590318772
"34","J4",2713.77825,"drug","7","a",-4.93506493506494
"35","K4",2342.59275,"drug","7","a",-7.10743801652893
"36","L4",2778.33225,"drug","7","a",-4.55726092089728
"37","M4",2633.08575,"drug","7","a",-5.4073199527745
"38","N4",3214.07175,"drug","7","a",-2.00708382526564
"39","O4",2891.30175,"drug","7","a",-3.89610389610389
"40","P4",3068.82525,"drug","7","a",-2.85714285714286
"41","A5",3536.84175,"drug","7","a",-0.11806375442739
"42","B5",3197.93325,"drug","7","a",-2.10153482880756
"43","C5",3149.51775,"drug","7","a",-2.38488783943329
"44","D5",2762.19375,"drug","7","a",-4.6517119244392
"45","E5",2875.16325,"drug","7","a",-3.99055489964581
"46","F5",2665.36275,"drug","7","a",-5.21841794569067
"47","G5",2875.16325,"drug","7","a",-3.99055489964581
"48","H5",2616.94725,"drug","7","a",-5.50177095631641
"49","I5",2584.67025,"drug","7","a",-5.69067296340023
"50","J5",2261.90025,"drug","7","a",-7.57969303423849
"51","K5",1584.08325,"drug","7","a",-11.5466351829988
"52","L5",2584.67025,"drug","7","a",-5.69067296340023
"53","M5",2552.39325,"drug","7","a",-5.87957497048406
"54","N5",2633.08575,"drug","7","a",-5.4073199527745
"55","O5",2923.57875,"drug","7","a",-3.70720188902007
"56","P5",3423.87225,"drug","7","a",-0.779220779220779
"57","A6",3391.59525,"drug","7","a",-0.968122786304604
"58","B6",3149.51775,"drug","7","a",-2.38488783943329
"59","C6",2891.30175,"drug","7","a",-3.89610389610389
"60","D6",3472.28775,"drug","7","a",-0.495867768595041
"61","E6",1745.46825,"drug","7","a",-10.6021251475797
"62","F6",2600.80875,"drug","7","a",-5.59622195985832
"63","G6",2713.77825,"drug","7","a",-4.93506493506494
"64","H6",2471.70075,"drug","7","a",-6.35182998819362
"65","I6",2148.93075,"drug","7","a",-8.24085005903188
"66","J6",3262.48725,"drug","7","a",-1.7237308146399
