"well","value","type","plate","replicate","pct_effect"
"91","C8",2586.84075,"drug","8","a",-2.33868214407648
"92","D8",2520.29025,"drug","8","a",-2.68009559576647
"93","E8",1282.45095,"drug","8","a",-9.03038579720041
"94","F8",1588.58325,"drug","8","a",-7.45988391942642
"95","G8",1641.82365,"drug","8","a",-7.18675315807443
"96","H8",1535.34285,"drug","8","a",-7.73301468077842
"97","I8",1109.41965,"drug","8","a",-9.9180607715944
"98","J8",1575.27315,"drug","8","a",-7.52816660976442
"99","K8",1175.97015,"drug","8","a",-9.5766473199044
"100","L8",1175.97015,"drug","8","a",-9.5766473199044
"101","M8",1854.78525,"drug","8","a",-6.09423011266644
"102","N8",6313.66875,"drug","8","a",16.7804711505633
"103","O8",1854.78525,"drug","8","a",-6.09423011266644
"104","P8",2506.98015,"drug","8","a",-2.74837828610447
"105","A9",3052.69425,"drug","8","a",0.0512120177534995
"106","B9",2586.84075,"drug","8","a",-2.33868214407648
"107","C9",1921.33575,"drug","8","a",-5.75281666097644
"108","D9",1974.57615,"drug","8","a",-5.47968589962444
"109","E9",1721.68425,"drug","8","a",-6.77705701604643
"110","F9",1734.99435,"drug","8","a",-6.70877432570843
"111","G9",1535.34285,"drug","8","a",-7.73301468077842
"112","H9",896.45805,"drug","8","a",-11.0105838170024
"113","I9",1029.55905,"drug","8","a",-10.3277569136224
"114","J9",1269.14085,"drug","8","a",-9.09866848753841
"115","K9",1641.82365,"drug","8","a",-7.18675315807443
"116","L9",1508.72265,"drug","8","a",-7.86958006145442
"117","M9",1814.85495,"drug","8","a",-6.29907818368044
"118","N9",1921.33575,"drug","8","a",-5.75281666097644
"119","O9",1029.55905,"drug","8","a",-10.3277569136224
"120","P9",4503.49515,"drug","8","a",7.49402526459542
"121","A10",2972.83365,"drug","8","a",-0.358484124274496
"122","B10",2147.60745,"drug","8","a",-4.59201092523045
"123","C10",1495.41255,"drug","8","a",-7.93786275179242
"124","D10",1295.76105,"drug","8","a",-8.96210310686241
"125","E10",1455.48225,"drug","8","a",-8.14271082280642
"126","F10",1588.58325,"drug","8","a",-7.45988391942642
"127","G10",1335.69135,"drug","8","a",-8.75725503584841
"128","H10",1455.48225,"drug","8","a",-8.14271082280642
"129","I10",670.18635,"drug","8","a",-12.1713895527484
"130","J10",1295.76105,"drug","8","a",-8.96210310686241
"131","K10",1681.75395,"drug","8","a",-6.98190508706043
"132","L10",1242.52065,"drug","8","a",-9.23523386821441
"133","M10",2134.29735,"drug","8","a",-4.66029361556845
"134","N10",2506.98015,"drug","8","a",-2.74837828610447
"135","O10",1908.02565,"drug","8","a",-5.82109935131444
"136","P10",3651.64875,"drug","8","a",3.12393308296347
"137","A11",3731.50935,"drug","8","a",3.53362922499146
"138","B11",2640.08115,"drug","8","a",-2.06555138272448
"139","C11",1828.16505,"drug","8","a",-6.23079549334244
"140","D11",2147.60745,"drug","8","a",-4.59201092523045
"141","E11",1575.27315,"drug","8","a",-7.52816660976442
"142","F11",1016.24895,"drug","8","a",-10.3960396039604
"143","G11",1482.10245,"drug","8","a",-8.00614544213042
"144","H11",430.60455,"drug","8","a",-13.4004779788324
"145","I11",1761.61455,"drug","8","a",-6.57220894503243
"146","J11",1255.83075,"drug","8","a",-9.16695117787641
"147","K11",1561.96305,"drug","8","a",-7.59644930010242
"148","L11",1987.88625,"drug","8","a",-5.41140320928645
"149","M11",2147.60745,"drug","8","a",-4.59201092523045
"150","N11",2427.11955,"drug","8","a",-3.15807442813247
"151","O11",2786.49225,"drug","8","a",-1.31444178900649
"152","P11",2972.83365,"drug","8","a",-0.358484124274496
"153","A12",3185.79525,"drug","8","a",0.734038921133493
"154","B12",2267.39835,"drug","8","a",-3.97746671218846
"155","C12",1801.54485,"drug","8","a",-6.36736087401844
"156","D12",1761.61455,"drug","8","a",-6.57220894503243
"157","E12",1282.45095,"drug","8","a",-9.03038579720041
"158","F12",856.52775,"drug","8","a",-11.2154318880164
"159","G12",1349.00145,"drug","8","a",-8.68897234551041
"160","H12",403.98435,"drug","8","a",-13.5370433595084
"161","I12",949.69845,"drug","8","a",-10.7374530556504
"162","J12",1175.97015,"drug","8","a",-9.5766473199044
"163","K12",523.77525,"drug","8","a",-12.9224991464664
"164","L12",1508.72265,"drug","8","a",-7.86958006145442
"165","M12",1482.10245,"drug","8","a",-8.00614544213042
"166","N12",2493.67005,"drug","8","a",-2.81666097644247
"167","O12",3066.00435,"drug","8","a",0.1194947080915
"168","P12",3358.82655,"drug","8","a",1.62171389552748
"169","A13",3478.61745,"drug","8","a",2.23625810856948
"170","B13",1655.13375,"drug","8","a",-7.11847046773643
"171","C13",1535.34285,"drug","8","a",-7.73301468077842
"172","D13",1854.78525,"drug","8","a",-6.09423011266644
"173","E13",1468.79235,"drug","8","a",-8.07442813246842
"174","F13",1947.95595,"drug","8","a",-5.61625128030044
"175","G13",696.80655,"drug","8","a",-12.0348241720724
"176","H13",377.36415,"drug","8","a",-13.6736087401844
"177","I13",1016.24895,"drug","8","a",-10.3960396039604
"178","J13",1588.58325,"drug","8","a",-7.45988391942642
"179","K13",1096.10955,"drug","8","a",-9.9863434619324
"180","L13",1615.20345,"drug","8","a",-7.32331853875043
"181","M13",1761.61455,"drug","8","a",-6.57220894503243
"182","N13",1947.95595,"drug","8","a",-5.61625128030044
"183","O13",2520.29025,"drug","8","a",-2.68009559576647
"184","P13",2653.39125,"drug","8","a",-1.99726869238648
"185","A14",3358.82655,"drug","8","a",1.62171389552748
"186","B14",2506.98015,"drug","8","a",-2.74837828610447
"187","C14",1987.88625,"drug","8","a",-5.41140320928645
"188","D14",1056.17925,"drug","8","a",-10.1911915329464
"189","E14",643.56615,"drug","8","a",-12.3079549334244
"190","F14",923.07825,"drug","8","a",-10.8740184363264
"191","G14",1322.38125,"drug","8","a",-8.82553772618641
"192","H14",816.59745,"drug","8","a",-11.4202799590304
"193","I14",1109.41965,"drug","8","a",-9.9180607715944
"194","J14",2174.22765,"drug","8","a",-4.45544554455446
"195","K14",1042.86915,"drug","8","a",-10.2594742232844
"196","L14",1668.44385,"drug","8","a",-7.05018777739843
"197","M14",2413.80945,"drug","8","a",-3.22635711847047
"198","N14",2294.01855,"drug","8","a",-3.84090133151246
"199","O14",2094.36705,"drug","8","a",-4.86514168658245
"200","P14",3012.76395,"drug","8","a",-0.153636053260498
"201","A15",3837.99015,"drug","8","a",4.07989074769546
"202","B15",2240.77815,"drug","8","a",-4.11403209286446
"203","C15",2094.36705,"drug","8","a",-4.86514168658245
"204","D15",2373.87915,"drug","8","a",-3.43120518948446
"205","E15",1961.26605,"drug","8","a",-5.54796858996244
"206","F15",909.76815,"drug","8","a",-10.9423011266644
"207","G15",563.70555,"drug","8","a",-12.7176510754524
"208","H15",1841.47515,"drug","8","a",-6.16251280300444
"209","I15",1495.41255,"drug","8","a",-7.93786275179242
"210","J15",4011.02145,"drug","8","a",4.96756572208945
"211","K15",1947.95595,"drug","8","a",-5.61625128030044
"212","L15",1056.17925,"drug","8","a",-10.1911915329464
"213","M15",2480.35995,"drug","8","a",-2.88494366678047
"214","N15",3398.75685,"drug","8","a",1.82656196654148
"215","O15",2600.15085,"drug","8","a",-2.27039945373848
"216","P15",3664.95885,"drug","8","a",3.19221577330147
"217","A16",3292.27605,"drug","8","a",1.28030044383749
"218","B16",2586.84075,"drug","8","a",-2.33868214407648
"219","C16",1149.34995,"drug","8","a",-9.7132127005804
"220","D16",1561.96305,"drug","8","a",-7.59644930010242
"221","E16",923.07825,"drug","8","a",-10.8740184363264
"222","F16",696.80655,"drug","8","a",-12.0348241720724
"223","G16",417.29445,"drug","8","a",-13.4687606691704
"224","H16",1175.97015,"drug","8","a",-9.5766473199044
"225","I16",1082.79945,"drug","8","a",-10.0546261522704
"226","J16",1908.02565,"drug","8","a",-5.82109935131444
"227","K16",2214.15795,"drug","8","a",-4.25059747354046
"228","L16",1309.07115,"drug","8","a",-8.89382041652441
"229","M16",2866.35285,"drug","8","a",-0.90474564697849
"230","N16",3505.23765,"drug","8","a",2.37282348924548
"231","O16",2786.49225,"drug","8","a",-1.31444178900649
"232","P16",3252.34575,"drug","8","a",1.07545237282349
"233","A17",3824.68005,"drug","8","a",4.01160805735746
"234","B17",2413.80945,"drug","8","a",-3.22635711847047
"235","C17",2081.05695,"drug","8","a",-4.93342437692045
"236","D17",1841.47515,"drug","8","a",-6.16251280300444
"237","E17",164.40255,"drug","8","a",-14.7661317855924
"238","F17",1415.55195,"drug","8","a",-8.34755889382042
"239","G17",1309.07115,"drug","8","a",-8.89382041652441
"240","H17",829.90755,"drug","8","a",-11.3519972686924
"241","I17",1495.41255,"drug","8","a",-7.93786275179242
"242","J17",1016.24895,"drug","8","a",-10.3960396039604
"243","K17",963.00855,"drug","8","a",-10.6691703653124
"244","L17",1881.40545,"drug","8","a",-5.95766473199044
"245","M17",2986.14375,"drug","8","a",-0.290201433936496
"246","N17",1881.40545,"drug","8","a",-5.95766473199044
"247","O17",2254.08825,"drug","8","a",-4.04574940252646
"248","P17",3691.57905,"drug","8","a",3.32878115397747
"249","A18",3438.68715,"drug","8","a",2.03141003755548
"250","B18",3318.89625,"drug","8","a",1.41686582451348
"251","C18",1828.16505,"drug","8","a",-6.23079549334244
"252","D18",1894.71555,"drug","8","a",-5.88938204165244
"253","E18",1601.89335,"drug","8","a",-7.39160122908843
"254","F18",1388.93175,"drug","8","a",-8.48412427449641
"255","G18",1136.03985,"drug","8","a",-9.7814953909184
"256","H18",523.77525,"drug","8","a",-12.9224991464664
"257","I18",736.73685,"drug","8","a",-11.8299761010584
"258","J18",2453.73975,"drug","8","a",-3.02150904745647
"259","K18",1947.95595,"drug","8","a",-5.61625128030044
"260","L18",843.21765,"drug","8","a",-11.2837145783544
"261","M18",1402.24185,"drug","8","a",-8.41584158415841
"262","N18",1921.33575,"drug","8","a",-5.75281666097644
"263","O18",1934.64585,"drug","8","a",-5.68453397063844
"264","P18",3545.16795,"drug","8","a",2.57767156025947
"265","A19",3039.38415,"drug","8","a",-0.0170706725845006
"266","B19",2799.80235,"drug","8","a",-1.24615909866849
"267","C19",1801.54485,"drug","8","a",-6.36736087401844
"268","D19",1388.93175,"drug","8","a",-8.48412427449641
"269","E19",1721.68425,"drug","8","a",-6.77705701604643
"270","F19",2174.22765,"drug","8","a",-4.45544554455446
"271","G19",1362.31155,"drug","8","a",-8.62068965517241
"272","H19",470.53485,"drug","8","a",-13.1956299078184
"273","I19",1868.09535,"drug","8","a",-6.02594742232844
"274","J19",2360.56905,"drug","8","a",-3.49948787982246
"275","K19",909.76815,"drug","8","a",-10.9423011266644
"276","L19",1734.99435,"drug","8","a",-6.70877432570843
"277","M19",2307.32865,"drug","8","a",-3.77261864117446
"278","N19",2826.42255,"drug","8","a",-1.10959371799249
"279","O19",2560.22055,"drug","8","a",-2.47524752475248
"280","P19",3119.24475,"drug","8","a",0.392625469443495
"281","A20",2975.651715,"drug","8","a",-0.344027053347355
"282","B20",2503.74288,"drug","8","a",-2.76498593780886
"283","C20",2245.239315,"drug","8","a",-4.09114568718443
"284","D20",2388.70077,"drug","8","a",-3.35516818835243
"285","E20",2660.826525,"drug","8","a",-1.95912468291977
"286","F20",2337.54714,"drug","8","a",-3.61759352527361
"287","G20",1401.115815,"drug","8","a",-8.42161830253128
"288","H20",1557.00003,"drug","8","a",-7.62191029271715
"289","I20",1978.642575,"drug","8","a",-5.45882456582096
"290","J20",2934.4638,"drug","8","a",-0.555326866693072
"291","K20",3498.968085,"drug","8","a",2.34065973649764
"292","L20",2224.01655,"drug","8","a",-4.20002146502315
"293","M20",4032.127845,"drug","8","a",5.07584450541463
"294","N20",3735.46866,"drug","8","a",3.55394104373679
"295","O20",3860.295975,"drug","8","a",4.19432277609559
"296","P20",5476.74183,"drug","8","a",12.4869180056662
"297","A21",5408.129025,"drug","8","a",12.1349246384461
"298","B21",3500.0604,"drug","8","a",2.34626346651444
"299","C21",3986.035095,"drug","8","a",4.83938219671095
"300","D21",3046.94175,"drug","8","a",0.0217008813856777
"301","E21",3243.643605,"drug","8","a",1.03080914156968
"302","F21",3907.0863,"drug","8","a",4.43436374293952
"303","G21",3488.417865,"drug","8","a",2.28653561983001
"304","H21",4320.89883,"drug","8","a",6.55728038849245
"305","I21",3254.028525,"drug","8","a",1.08408524592238
"306","J21",4331.859,"drug","8","a",6.61350760648193
"307","K21",2891.862225,"drug","8","a",-0.773878955230052
"308","L21",3740.31531,"drug","8","a",3.57880504183798
"309","M21",2417.447415,"drug","8","a",-3.20769384489961
"310","N21",4960.7199,"drug","8","a",9.83965272187367
"311","O21",4826.887605,"drug","8","a",9.15307417199735
"312","P21",6694.00701,"drug","8","a",18.7316600696003
"313","A22",7500.755115,"drug","8","a",22.8703916369426
"314","B22",6853.15296,"drug","8","a",19.5481012400195
"315","C22",5431.790325,"drug","8","a",12.2563104447807
"316","D22",5808.17853,"drug","8","a",14.1872350245277
"317","E22",4142.353725,"drug","8","a",5.64131881674764
"318","F22",5923.84482,"drug","8","a",14.7806194065094
"319","G22",4388.458995,"drug","8","a",6.90387356404178
"320","H22",4017.26325,"drug","8","a",4.99958703647114
"321","I22",7571.215995,"drug","8","a",23.2318658895765
"322","J22",8955.62244,"drug","8","a",30.334066217588
"323","K22",5225.844795,"drug","8","a",11.1997808280622
"324","L22",6118.22121,"drug","8","a",15.7777977032456
"325","M22",6533.652375,"drug","8","a",17.9090181746507
"326","N22",7092.83262,"drug","8","a",20.7776917017062
"327","O22",7835.248575,"drug","8","a",24.5863902657482
"328","P22",8698.34277,"drug","8","a",29.014185222188
"329","A23",10492.25663,"drug","8","a",38.2172163485827
"330","B23",9524.7684,"drug","8","a",33.2538652682189
"331","C23",7307.905455,"drug","8","a",21.8810456804457
"332","D23",5870.12703,"drug","8","a",14.5050395671234
"333","E23",5978.538555,"drug","8","a",15.0612059813987
"334","F23",7876.71486,"drug","8","a",24.7991181564569
"335","G23",9328.115475,"drug","8","a",32.2450080258363
"336","H23",4744.71675,"drug","8","a",8.73152609596684
"337","I23",6035.065155,"drug","8","a",15.3511954122565
"338","J23",25157.3982,"drug","8","a",113.451461064042
"339","K23",6963.534885,"drug","8","a",20.114376084212
"340","L23",6043.51935,"drug","8","a",15.3945666250379
"341","M23",9663.578925,"drug","8","a",33.9659828401553
"342","N23",9810.58974,"drug","8","a",34.7201690564108
"343","O23",9917.226585,"drug","8","a",35.2672311119743
"344","P23",10649.43813,"drug","8","a",39.0235796134238
"345","A24",16199.90588,"drug","8","a",67.4982620428798
"346","B24",11387.12976,"drug","8","a",42.8080417238681
"347","C24",9569.126145,"drug","8","a",33.4814267565569
"348","D24",9754.73625,"drug","8","a",34.4336327747926
"349","E24",9546.811065,"drug","8","a",33.3669472487014
"350","F24",12793.3005,"drug","8","a",50.0218959549989
"351","G24",10187.78264,"drug","8","a",36.6552218350069
"352","H24",9745.59969,"drug","8","a",34.3867609333162
"353","I24",10846.50101,"drug","8","a",40.034539982779
"354","J24",12059.20716,"drug","8","a",46.2558935797796
"355","K24",10311.74708,"drug","8","a",37.2911768969105
"356","L24",10221.83811,"drug","8","a",36.8299311994989
"357","M24",10318.27055,"drug","8","a",37.3246432181206
"358","N24",10175.12118,"drug","8","a",36.590266759357
"359","O24",13025.85698,"drug","8","a",51.2149434985888
"360","P24",15487.93785,"drug","8","a",63.8457656286496
