"well","value","type","plate","replicate","pct_effect"
"47","G5",1417.3047,"drug","11","a",0.113314447592068
"48","H5",1102.6323,"drug","11","a",-3.05949008498584
"49","I5",945.2961,"drug","11","a",-4.64589235127479
"50","J5",787.9599,"drug","11","a",-6.23229461756374
"51","K5",1087.6479,"drug","11","a",-3.21057601510859
"52","L5",795.4521,"drug","11","a",-6.15675165250236
"53","M5",795.4521,"drug","11","a",-6.15675165250236
"54","N5",750.4989,"drug","11","a",-6.61000944287063
"55","O5",1192.5387,"drug","11","a",-2.15297450424929
"56","P5",1229.9997,"drug","11","a",-1.7752596789424
"57","A6",1941.7587,"drug","11","a",5.40132200188858
"58","B6",1177.5543,"drug","11","a",-2.30406043437205
"59","C6",1110.1245,"drug","11","a",-2.98394711992446
"60","D6",1612.1019,"drug","11","a",2.07743153918791
"61","E6",675.5769,"drug","11","a",-7.36543909348442
"62","F6",832.9131,"drug","11","a",-5.77903682719547
"63","G6",937.8039,"drug","11","a",-4.72143531633616
"64","H6",990.2493,"drug","11","a",-4.19263456090652
"65","I6",368.3967,"drug","11","a",-10.4627006610009
"66","J6",997.7415,"drug","11","a",-4.11709159584514
"67","K6",967.7727,"drug","11","a",-4.41926345609065
"68","L6",990.2493,"drug","11","a",-4.19263456090652
"69","M6",945.2961,"drug","11","a",-4.64589235127479
"70","N6",1170.0621,"drug","11","a",-2.37960339943343
"71","O6",1147.5855,"drug","11","a",-2.60623229461756
"72","P6",1642.0707,"drug","11","a",2.37960339943343
"73","A7",1889.3133,"drug","11","a",4.87252124645892
"74","B7",975.2649,"drug","11","a",-4.34372049102927
"75","C7",1447.2735,"drug","11","a",0.415486307837583
"76","D7",1477.2423,"drug","11","a",0.717658168083097
"77","E7",1177.5543,"drug","11","a",-2.30406043437205
"78","F7",802.9443,"drug","11","a",-6.08120868744098
"79","G7",570.6861,"drug","11","a",-8.42304060434372
"80","H7",750.4989,"drug","11","a",-6.61000944287063
"81","I7",683.0691,"drug","11","a",-7.28989612842304
"82","J7",413.3499,"drug","11","a",-10.0094428706327
"83","K7",1297.4295,"drug","11","a",-1.09537299338999
"84","L7",922.8195,"drug","11","a",-4.87252124645892
"85","M7",1582.1331,"drug","11","a",1.7752596789424
"86","N7",1020.2181,"drug","11","a",-3.890462700661
"87","O7",1499.7189,"drug","11","a",0.944287063267235
"88","P7",1642.0707,"drug","11","a",2.37960339943343
"89","A8",1552.1643,"drug","11","a",1.47308781869688
"90","B8",900.3429,"drug","11","a",-5.09915014164306
"91","C8",907.8351,"drug","11","a",-5.02360717658168
"92","D8",1027.7103,"drug","11","a",-3.81491973559962
"93","E8",1020.2181,"drug","11","a",-3.890462700661
"94","F8",1185.0465,"drug","11","a",-2.22851746931067
"95","G8",1372.3515,"drug","11","a",-0.339943342776203
"96","H8",922.8195,"drug","11","a",-4.87252124645892
"97","I8",1147.5855,"drug","11","a",-2.60623229461756
"98","J8",263.5059,"drug","11","a",-11.5203021718602
"99","K8",870.3741,"drug","11","a",-5.40132200188857
"100","L8",1252.4763,"drug","11","a",-1.54863078375826
"101","M8",1057.6791,"drug","11","a",-3.51274787535411
"102","N8",1162.5699,"drug","11","a",-2.45514636449481
"103","O8",630.6237,"drug","11","a",-7.81869688385269
"104","P8",1522.1955,"drug","11","a",1.17091595845137
"105","A9",1896.8055,"drug","11","a",4.9480642115203
"106","B9",1724.4849,"drug","11","a",3.21057601510859
"107","C9",1582.1331,"drug","11","a",1.7752596789424
"108","D9",930.3117,"drug","11","a",-4.79697828139754
"109","E9",847.8975,"drug","11","a",-5.62795089707271
"110","F9",1267.4607,"drug","11","a",-1.3975448536355
"111","G9",907.8351,"drug","11","a",-5.02360717658168
"112","H9",1469.7501,"drug","11","a",0.642115203021719
"113","I9",915.3273,"drug","11","a",-4.9480642115203
"114","J9",1125.1089,"drug","11","a",-2.8328611898017
"115","K9",1117.6167,"drug","11","a",-2.90840415486308
"116","L9",810.4365,"drug","11","a",-6.0056657223796
"117","M9",840.4053,"drug","11","a",-5.70349386213409
"118","N9",1155.0777,"drug","11","a",-2.53068932955618
"119","O9",810.4365,"drug","11","a",-6.0056657223796
"120","P9",1649.5629,"drug","11","a",2.45514636449481
"121","A10",1836.8679,"drug","11","a",4.34372049102927
"122","B10",1177.5543,"drug","11","a",-2.30406043437205
"123","C10",1349.8749,"drug","11","a",-0.566572237960339
"124","D10",787.9599,"drug","11","a",-6.23229461756374
"125","E10",990.2493,"drug","11","a",-4.19263456090652
"126","F10",1050.1869,"drug","11","a",-3.58829084041549
"127","G10",1132.6011,"drug","11","a",-2.75731822474032
"128","H10",660.5925,"drug","11","a",-7.51652502360718
"129","I10",1769.4381,"drug","11","a",3.66383380547687
"130","J10",690.5613,"drug","11","a",-7.21435316336166
"131","K10",1192.5387,"drug","11","a",-2.15297450424929
"132","L10",735.5145,"drug","11","a",-6.76109537299339
"133","M10",1050.1869,"drug","11","a",-3.58829084041549
"134","N10",1117.6167,"drug","11","a",-2.90840415486308
"135","O10",1057.6791,"drug","11","a",-3.51274787535411
"136","P10",1080.1557,"drug","11","a",-3.28611898016997
"137","A11",1514.7033,"drug","11","a",1.09537299338999
"138","B11",1229.9997,"drug","11","a",-1.7752596789424
"139","C11",1005.2337,"drug","11","a",-4.04154863078376
"140","D11",1005.2337,"drug","11","a",-4.04154863078376
"141","E11",743.0067,"drug","11","a",-6.68555240793201
"142","F11",308.4591,"drug","11","a",-11.067044381492
"143","G11",638.1159,"drug","11","a",-7.74315391879131
"144","H11",263.5059,"drug","11","a",-11.5203021718602
"145","I11",698.0535,"drug","11","a",-7.13881019830028
"146","J11",967.7727,"drug","11","a",-4.41926345609065
"147","K11",1207.5231,"drug","11","a",-2.00188857412653
"148","L11",997.7415,"drug","11","a",-4.11709159584514
"149","M11",593.1627,"drug","11","a",-8.19641170915958
"150","N11",1657.0551,"drug","11","a",2.53068932955619
"151","O11",1012.7259,"drug","11","a",-3.96600566572238
"152","P11",1597.1175,"drug","11","a",1.92634560906516
"153","A12",1604.6097,"drug","11","a",2.00188857412653
"154","B12",885.3585,"drug","11","a",-5.25023607176582
"155","C12",1252.4763,"drug","11","a",-1.54863078375826
"156","D12",1282.4451,"drug","11","a",-1.24645892351275
"157","E12",555.7017,"drug","11","a",-8.57412653446648
"158","F12",518.2407,"drug","11","a",-8.95184135977337
"159","G12",548.2095,"drug","11","a",-8.64966949952785
"160","H12",173.5995,"drug","11","a",-12.4268177525968
"161","I12",757.9911,"drug","11","a",-6.53446647780925
"162","J12",952.7883,"drug","11","a",-4.57034938621341
"163","K12",630.6237,"drug","11","a",-7.81869688385269
"164","L12",300.9669,"drug","11","a",-11.1425873465534
"165","M12",390.8733,"drug","11","a",-10.2360717658168
"166","N12",1012.7259,"drug","11","a",-3.96600566572238
"167","O12",1177.5543,"drug","11","a",-2.30406043437205
"168","P12",1574.6409,"drug","11","a",1.69971671388102
"169","A13",1522.1955,"drug","11","a",1.17091595845137
"170","B13",1424.7969,"drug","11","a",0.188857412653448
"171","C13",1274.9529,"drug","11","a",-1.32200188857413
"172","D13",1334.8905,"drug","11","a",-0.717658168083097
"173","E13",825.4209,"drug","11","a",-5.85457979225685
"174","F13",743.0067,"drug","11","a",-6.68555240793201
"175","G13",750.4989,"drug","11","a",-6.61000944287063
"176","H13",668.0847,"drug","11","a",-7.4409820585458
"177","I13",608.1471,"drug","11","a",-8.04532577903683
"178","J13",698.0535,"drug","11","a",-7.13881019830028
"179","K13",743.0067,"drug","11","a",-6.68555240793201
"180","L13",750.4989,"drug","11","a",-6.61000944287063
"181","M13",683.0691,"drug","11","a",-7.28989612842304
"182","N13",1274.9529,"drug","11","a",-1.32200188857413
"183","O13",1020.2181,"drug","11","a",-3.890462700661
"184","P13",1844.3601,"drug","11","a",4.41926345609065
"185","A14",1319.9061,"drug","11","a",-0.868744098205855
"186","B14",1507.2111,"drug","11","a",1.01983002832861
"187","C14",1200.0309,"drug","11","a",-2.07743153918791
"188","D14",705.5457,"drug","11","a",-7.0632672332389
"189","E14",750.4989,"drug","11","a",-6.61000944287063
"190","F14",877.8663,"drug","11","a",-5.32577903682719
"191","G14",735.5145,"drug","11","a",-6.76109537299339
"192","H14",713.0379,"drug","11","a",-6.98772426817753
"193","I14",1072.6635,"drug","11","a",-3.36166194523135
"194","J14",593.1627,"drug","11","a",-8.19641170915958
"195","K14",465.7953,"drug","11","a",-9.48064211520302
"196","L14",615.6393,"drug","11","a",-7.96978281397545
"197","M14",653.1003,"drug","11","a",-7.59206798866856
"198","N14",1050.1869,"drug","11","a",-3.58829084041549
"199","O14",1687.0239,"drug","11","a",2.8328611898017
"200","P14",1859.3445,"drug","11","a",4.57034938621341
"201","A15",1709.5005,"drug","11","a",3.05949008498584
"202","B15",1282.4451,"drug","11","a",-1.24645892351275
"203","C15",1065.1713,"drug","11","a",-3.43720491029273
"204","D15",907.8351,"drug","11","a",-5.02360717658168
"205","E15",1027.7103,"drug","11","a",-3.81491973559962
"206","F15",757.9911,"drug","11","a",-6.53446647780925
"207","G15",907.8351,"drug","11","a",-5.02360717658168
"208","H15",435.8265,"drug","11","a",-9.78281397544854
"209","I15",690.5613,"drug","11","a",-7.21435316336166
"210","J15",1926.7743,"drug","11","a",5.25023607176582
"211","K15",952.7883,"drug","11","a",-4.57034938621341
"212","L15",668.0847,"drug","11","a",-7.4409820585458
"213","M15",720.5301,"drug","11","a",-6.91218130311615
"214","N15",720.5301,"drug","11","a",-6.91218130311615
"215","O15",1244.9841,"drug","11","a",-1.62417374881964
"216","P15",1499.7189,"drug","11","a",0.944287063267235
"217","A16",1522.1955,"drug","11","a",1.17091595845137
"218","B16",1125.1089,"drug","11","a",-2.8328611898017
"219","C16",997.7415,"drug","11","a",-4.11709159584514
"220","D16",1207.5231,"drug","11","a",-2.00188857412653
"221","E16",1304.9217,"drug","11","a",-1.01983002832861
"222","F16",1087.6479,"drug","11","a",-3.21057601510859
"223","G16",1304.9217,"drug","11","a",-1.01983002832861
"224","H16",1117.6167,"drug","11","a",-2.90840415486308
"225","I16",540.7173,"drug","11","a",-8.72521246458923
"226","J16",743.0067,"drug","11","a",-6.68555240793201
"227","K16",945.2961,"drug","11","a",-4.64589235127479
"228","L16",1042.6947,"drug","11","a",-3.66383380547686
"229","M16",1537.1799,"drug","11","a",1.32200188857413
"230","N16",1252.4763,"drug","11","a",-1.54863078375826
"231","O16",1147.5855,"drug","11","a",-2.60623229461756
"232","P16",1507.2111,"drug","11","a",1.01983002832861
"233","A17",1125.1089,"drug","11","a",-2.8328611898017
"234","B17",1259.9685,"drug","11","a",-1.47308781869688
"235","C17",1492.2267,"drug","11","a",0.868744098205855
"236","D17",960.2805,"drug","11","a",-4.49480642115203
"237","E17",1462.2579,"drug","11","a",0.566572237960341
"238","F17",1282.4451,"drug","11","a",-1.24645892351275
"239","G17",1297.4295,"drug","11","a",-1.09537299338999
"240","H17",1095.1401,"drug","11","a",-3.13503305004721
"241","I17",443.3187,"drug","11","a",-9.70727101038716
"242","J17",952.7883,"drug","11","a",-4.57034938621341
"243","K17",975.2649,"drug","11","a",-4.34372049102927
"244","L17",1110.1245,"drug","11","a",-2.98394711992446
"245","M17",825.4209,"drug","11","a",-5.85457979225685
"246","N17",960.2805,"drug","11","a",-4.49480642115203
"247","O17",1304.9217,"drug","11","a",-1.01983002832861
"248","P17",855.3897,"drug","11","a",-5.55240793201133
"249","A18",1649.5629,"drug","11","a",2.45514636449481
"250","B18",1065.1713,"drug","11","a",-3.43720491029273
"251","C18",847.8975,"drug","11","a",-5.62795089707271
"252","D18",1132.6011,"drug","11","a",-2.75731822474032
"253","E18",1372.3515,"drug","11","a",-0.339943342776203
"254","F18",795.4521,"drug","11","a",-6.15675165250236
"255","G18",668.0847,"drug","11","a",-7.4409820585458
"256","H18",660.5925,"drug","11","a",-7.51652502360718
"257","I18",1050.1869,"drug","11","a",-3.58829084041549
"258","J18",458.3031,"drug","11","a",-9.5561850802644
"259","K18",877.8663,"drug","11","a",-5.32577903682719
"260","L18",750.4989,"drug","11","a",-6.61000944287063
"261","M18",728.0223,"drug","11","a",-6.83663833805477
"262","N18",1102.6323,"drug","11","a",-3.05949008498584
"263","O18",6969.0249,"drug","11","a",56.0906515580737
"264","P18",1394.8281,"drug","11","a",-0.113314447592068
"265","A19",1664.5473,"drug","11","a",2.60623229461756
"266","B19",1492.2267,"drug","11","a",0.868744098205855
"267","C19",1215.0153,"drug","11","a",-1.92634560906515
"268","D19",1072.6635,"drug","11","a",-3.36166194523135
"269","E19",937.8039,"drug","11","a",-4.72143531633616
"270","F19",660.5925,"drug","11","a",-7.51652502360718
"271","G19",1252.4763,"drug","11","a",-1.54863078375826
"272","H19",877.8663,"drug","11","a",-5.32577903682719
"273","I19",997.7415,"drug","11","a",-4.11709159584514
"274","J19",1244.9841,"drug","11","a",-1.62417374881964
"275","K19",683.0691,"drug","11","a",-7.28989612842304
"276","L19",1027.7103,"drug","11","a",-3.81491973559962
"277","M19",1035.2025,"drug","11","a",-3.73937677053824
"278","N19",1050.1869,"drug","11","a",-3.58829084041549
"279","O19",990.2493,"drug","11","a",-4.19263456090652
"280","P19",1215.0153,"drug","11","a",-1.92634560906515
"281","A20",1222.5075,"drug","11","a",-1.85080264400378
"282","B20",1102.6323,"drug","11","a",-3.05949008498584
"283","C20",975.2649,"drug","11","a",-4.34372049102927
"284","D20",1215.0153,"drug","11","a",-1.92634560906515
"285","E20",1297.4295,"drug","11","a",-1.09537299338999
"286","F20",608.1471,"drug","11","a",-8.04532577903683
"287","G20",1282.4451,"drug","11","a",-1.24645892351275
"288","H20",795.4521,"drug","11","a",-6.15675165250236
"289","I20",1087.6479,"drug","11","a",-3.21057601510859
"290","J20",765.4833,"drug","11","a",-6.45892351274787
"291","K20",862.8819,"drug","11","a",-5.47686496694995
"292","L20",645.6081,"drug","11","a",-7.66761095372993
"293","M20",825.4209,"drug","11","a",-5.85457979225685
"294","N20",653.1003,"drug","11","a",-7.59206798866856
"295","O20",900.3429,"drug","11","a",-5.09915014164306
"296","P20",1020.2181,"drug","11","a",-3.890462700661
"297","A21",1649.5629,"drug","11","a",2.45514636449481
"298","B21",787.9599,"drug","11","a",-6.23229461756374
"299","C21",1125.1089,"drug","11","a",-2.8328611898017
"300","D21",1312.4139,"drug","11","a",-0.944287063267232
"301","E21",1297.4295,"drug","11","a",-1.09537299338999
"302","F21",1200.0309,"drug","11","a",-2.07743153918791
"303","G21",1102.6323,"drug","11","a",-3.05949008498584
"304","H21",668.0847,"drug","11","a",-7.4409820585458
"305","I21",922.8195,"drug","11","a",-4.87252124645892
"306","J21",1447.2735,"drug","11","a",0.415486307837583
"307","K21",1020.2181,"drug","11","a",-3.890462700661
"308","L21",757.9911,"drug","11","a",-6.53446647780925
"309","M21",1394.8281,"drug","11","a",-0.113314447592068
"310","N21",1417.3047,"drug","11","a",0.113314447592068
"311","O21",1042.6947,"drug","11","a",-3.66383380547686
"312","P21",832.9131,"drug","11","a",-5.77903682719547
"313","A22",1634.5785,"drug","11","a",2.30406043437205
"314","B22",1027.7103,"drug","11","a",-3.81491973559962
"315","C22",1372.3515,"drug","11","a",-0.339943342776203
"316","D22",1080.1557,"drug","11","a",-3.28611898016997
"317","E22",593.1627,"drug","11","a",-8.19641170915958
"318","F22",1222.5075,"drug","11","a",-1.85080264400378
"319","G22",930.3117,"drug","11","a",-4.79697828139754
"320","H22",743.0067,"drug","11","a",-6.68555240793201
"321","I22",1349.8749,"drug","11","a",-0.566572237960339
"322","J22",675.5769,"drug","11","a",-7.36543909348442
"323","K22",1319.9061,"drug","11","a",-0.868744098205855
"324","L22",1072.6635,"drug","11","a",-3.36166194523135
"325","M22",780.4677,"drug","11","a",-6.30783758262512
"326","N22",847.8975,"drug","11","a",-5.62795089707271
"327","O22",967.7727,"drug","11","a",-4.41926345609065
"328","P22",847.8975,"drug","11","a",-5.62795089707271
"329","A23",2009.1885,"drug","11","a",6.08120868744098
"330","B23",1394.8281,"drug","11","a",-0.113314447592068
"331","C23",1319.9061,"drug","11","a",-0.868744098205855
"332","D23",1267.4607,"drug","11","a",-1.3975448536355
"333","E23",2054.1417,"drug","11","a",6.53446647780926
"334","F23",2046.6495,"drug","11","a",6.45892351274788
"335","G23",1065.1713,"drug","11","a",-3.43720491029273
"336","H23",1282.4451,"drug","11","a",-1.24645892351275
"337","I23",1439.7813,"drug","11","a",0.339943342776206
"338","J23",885.3585,"drug","11","a",-5.25023607176582
"339","K23",1035.2025,"drug","11","a",-3.73937677053824
"340","L23",1282.4451,"drug","11","a",-1.24645892351275
"341","M23",1200.0309,"drug","11","a",-2.07743153918791
"342","N23",937.8039,"drug","11","a",-4.72143531633616
"343","O23",855.3897,"drug","11","a",-5.55240793201133
"344","P23",1274.9529,"drug","11","a",-1.32200188857413
"345","A24",2091.6027,"drug","11","a",6.91218130311615
"346","B24",1889.3133,"drug","11","a",4.87252124645892
"347","C24",1207.5231,"drug","11","a",-2.00188857412653
"348","D24",1012.7259,"drug","11","a",-3.96600566572238
"349","E24",1469.7501,"drug","11","a",0.642115203021719
"350","F24",1484.7345,"drug","11","a",0.793201133144477
"351","G24",735.5145,"drug","11","a",-6.76109537299339
"352","H24",1776.9303,"drug","11","a",3.73937677053824
"353","I24",1424.7969,"drug","11","a",0.188857412653448
"354","J24",825.4209,"drug","11","a",-5.85457979225685
"355","K24",1170.0621,"drug","11","a",-2.37960339943343
"356","L24",982.7571,"drug","11","a",-4.26817752596789
"357","M24",1132.6011,"drug","11","a",-2.75731822474032
"358","N24",1357.3671,"drug","11","a",-0.491029272898961
"359","O24",1477.2423,"drug","11","a",0.717658168083097
"360","P24",2061.6339,"drug","11","a",6.61000944287063
