"well","value","type","plate","replicate","pct_effect"
"65","I6",1578.97735,"drug","4","a",-2.31124807395994
"66","J6",1748.82775,"drug","4","a",-1.07858243451464
"67","K6",1883.29265,"drug","4","a",-0.102722136620441
"68","L6",2527.30875,"drug","4","a",4.57113507960966
"69","M6",1975.29495,"drug","4","a",0.564971751412429
"70","N6",1798.36745,"drug","4","a",-0.719054956343093
"71","O6",1911.60105,"drug","4","a",0.102722136620441
"72","P6",1854.98425,"drug","4","a",-0.308166409861326
"73","A7",1437.43535,"drug","4","a",-3.33846944016436
"74","B7",2300.84155,"drug","4","a",2.92758089368259
"75","C7",1402.04985,"drug","4","a",-3.59527478171546
"76","D7",1451.58955,"drug","4","a",-3.23574730354391
"77","E7",1373.74145,"drug","4","a",-3.80071905495634
"78","F7",1203.89105,"drug","4","a",-5.03338469440164
"79","G7",1458.66665,"drug","4","a",-3.18438623523369
"80","H7",1140.19715,"drug","4","a",-5.49563430919363
"81","I7",2322.07285,"drug","4","a",3.08166409861325
"82","J7",1210.96815,"drug","4","a",-4.98202362609142
"83","K7",1890.36975,"drug","4","a",-0.0513610683102207
"84","L7",2343.30415,"drug","4","a",3.23574730354391
"85","M7",1685.13385,"drug","4","a",-1.54083204930663
"86","N7",1479.89795,"drug","4","a",-3.03030303030303
"87","O7",1656.82545,"drug","4","a",-1.74627632254751
"88","P7",1755.90485,"drug","4","a",-1.02722136620442
"89","A8",1444.51245,"drug","4","a",-3.28710837185414
"90","B8",1805.44455,"drug","4","a",-0.667693888032872
"91","C8",1798.36745,"drug","4","a",-0.719054956343093
"92","D8",1557.74605,"drug","4","a",-2.4653312788906
"93","E8",1578.97735,"drug","4","a",-2.31124807395994
"94","F8",1147.27425,"drug","4","a",-5.44427324088341
"95","G8",1295.89335,"drug","4","a",-4.36569080636877
"96","H8",1734.67355,"drug","4","a",-1.18130457113508
"97","I8",1444.51245,"drug","4","a",-3.28710837185414
"98","J8",2145.14535,"drug","4","a",1.79763739085773
"99","K8",2173.45375,"drug","4","a",2.00308166409861
"100","L8",1494.05215,"drug","4","a",-2.92758089368259
"101","M8",1840.83005,"drug","4","a",-0.410888546481767
"102","N8",1536.51475,"drug","4","a",-2.61941448382126
"103","O8",1607.28575,"drug","4","a",-2.10580380071905
"104","P8",2888.24085,"drug","4","a",7.19054956343092
"105","A9",1317.12465,"drug","4","a",-4.21160760143811
"106","B9",1324.20175,"drug","4","a",-4.16024653312789
"107","C9",1168.50555,"drug","4","a",-5.29019003595275
"108","D9",1161.42845,"drug","4","a",-5.34155110426297
"109","E9",942.03835,"drug","4","a",-6.93374422187981
"110","F9",1012.80935,"drug","4","a",-6.42013353877761
"111","G9",1409.12695,"drug","4","a",-3.54391371340524
"112","H9",1295.89335,"drug","4","a",-4.36569080636877
"113","I9",1267.58495,"drug","4","a",-4.57113507960966
"114","J9",1161.42845,"drug","4","a",-5.34155110426297
"115","K9",1614.36285,"drug","4","a",-2.05444273240883
"116","L9",1069.42615,"drug","4","a",-6.00924499229584
"117","M9",1522.36055,"drug","4","a",-2.7221366204417
"118","N9",1366.66435,"drug","4","a",-3.85208012326656
"119","O9",1465.74375,"drug","4","a",-3.13302516692347
"120","P9",2031.91175,"drug","4","a",0.975860297894196
"121","A10",1586.05445,"drug","4","a",-2.25988700564972
"122","B10",1486.97505,"drug","4","a",-2.97894196199281
"123","C10",1600.20865,"drug","4","a",-2.15716486902928
"124","D10",1444.51245,"drug","4","a",-3.28710837185414
"125","E10",1359.58725,"drug","4","a",-3.90344119157679
"126","F10",1225.12235,"drug","4","a",-4.87930148947098
"127","G10",1239.27655,"drug","4","a",-4.77657935285054
"128","H10",1225.12235,"drug","4","a",-4.87930148947098
"129","I10",1472.82085,"drug","4","a",-3.08166409861325
"130","J10",1218.04525,"drug","4","a",-4.9306625577812
"131","K10",1494.05215,"drug","4","a",-2.92758089368259
"132","L10",1380.81855,"drug","4","a",-3.74935798664612
"133","M10",1607.28575,"drug","4","a",-2.10580380071905
"134","N10",1649.74835,"drug","4","a",-1.79763739085773
"135","O10",1798.36745,"drug","4","a",-0.719054956343093
"136","P10",2081.45145,"drug","4","a",1.33538777606574
"137","A11",2081.45145,"drug","4","a",1.33538777606574
"138","B11",2506.07745,"drug","4","a",4.41705187467899
"139","C11",1586.05445,"drug","4","a",-2.25988700564972
"140","D11",1522.36055,"drug","4","a",-2.7221366204417
"141","E11",1147.27425,"drug","4","a",-5.44427324088341
"142","F11",1090.65745,"drug","4","a",-5.85516178736518
"143","G11",1218.04525,"drug","4","a",-4.9306625577812
"144","H11",1062.34905,"drug","4","a",-6.06060606060606
"145","I11",1444.51245,"drug","4","a",-3.28710837185414
"146","J11",998.65515,"drug","4","a",-6.52285567539805
"147","K11",1246.35365,"drug","4","a",-4.72521828454032
"148","L11",1076.50325,"drug","4","a",-5.95788392398562
"149","M11",1713.44225,"drug","4","a",-1.33538777606574
"150","N11",1968.21785,"drug","4","a",0.513610683102208
"151","O11",1741.75065,"drug","4","a",-1.12994350282486
"152","P11",4055.96235,"drug","4","a",15.6651258346174
"153","A12",2053.14305,"drug","4","a",1.12994350282486
"154","B12",1394.97275,"drug","4","a",-3.64663585002568
"155","C12",1862.06135,"drug","4","a",-0.256805341551105
"156","D12",1302.97045,"drug","4","a",-4.31432973805855
"157","E12",1026.96355,"drug","4","a",-6.31741140215717
"158","F12",1239.27655,"drug","4","a",-4.77657935285054
"159","G12",1494.05215,"drug","4","a",-2.92758089368259
"160","H12",927.88415,"drug","4","a",-7.03646635850026
"161","I12",772.18795,"drug","4","a",-8.16640986132512
"162","J12",1423.28115,"drug","4","a",-3.4411915767848
"163","K12",1310.04755,"drug","4","a",-4.26296866974833
"164","L12",1529.43765,"drug","4","a",-2.67077555213148
"165","M12",1706.36515,"drug","4","a",-1.38674884437596
"166","N12",1982.37205,"drug","4","a",0.61633281972265
"167","O12",1692.21095,"drug","4","a",-1.48947098099641
"168","P12",2173.45375,"drug","4","a",2.00308166409861
"169","A13",1727.59645,"drug","4","a",-1.2326656394453
"170","B13",1416.20405,"drug","4","a",-3.49255264509502
"171","C13",1126.04295,"drug","4","a",-5.59835644581407
"172","D13",1260.50785,"drug","4","a",-4.62249614791988
"173","E13",1168.50555,"drug","4","a",-5.29019003595275
"174","F13",1203.89105,"drug","4","a",-5.03338469440164
"175","G13",984.50095,"drug","4","a",-6.62557781201849
"176","H13",835.88185,"drug","4","a",-7.70416024653313
"177","I13",1175.58265,"drug","4","a",-5.23882896764253
"178","J13",1012.80935,"drug","4","a",-6.42013353877761
"179","K13",786.34215,"drug","4","a",-8.06368772470467
"180","L13",1189.73685,"drug","4","a",-5.13610683102209
"181","M13",1345.43305,"drug","4","a",-4.00616332819723
"182","N13",1904.52395,"drug","4","a",0.0513610683102207
"183","O13",1281.73915,"drug","4","a",-4.46841294298921
"184","P13",2109.75985,"drug","4","a",1.54083204930662
"185","A14",1755.90485,"drug","4","a",-1.02722136620442
"186","B14",1508.20635,"drug","4","a",-2.82485875706215
"187","C14",1486.97505,"drug","4","a",-2.97894196199281
"188","D14",1232.19945,"drug","4","a",-4.82794042116076
"189","E14",1203.89105,"drug","4","a",-5.03338469440164
"190","F14",1012.80935,"drug","4","a",-6.42013353877761
"191","G14",1168.50555,"drug","4","a",-5.29019003595275
"192","H14",1154.35135,"drug","4","a",-5.39291217257319
"193","I14",1182.65975,"drug","4","a",-5.18746789933231
"194","J14",1161.42845,"drug","4","a",-5.34155110426297
"195","K14",1614.36285,"drug","4","a",-2.05444273240883
"196","L14",927.88415,"drug","4","a",-7.03646635850026
"197","M14",1232.19945,"drug","4","a",-4.82794042116076
"198","N14",1862.06135,"drug","4","a",-0.256805341551105
"199","O14",1444.51245,"drug","4","a",-3.28710837185414
"200","P14",1939.90945,"drug","4","a",0.308166409861326
"201","A15",1840.83005,"drug","4","a",-0.410888546481767
"202","B15",1508.20635,"drug","4","a",-2.82485875706215
"203","C15",1267.58495,"drug","4","a",-4.57113507960966
"204","D15",1260.50785,"drug","4","a",-4.62249614791988
"205","E15",1458.66665,"drug","4","a",-3.18438623523369
"206","F15",1359.58725,"drug","4","a",-3.90344119157679
"207","G15",1380.81855,"drug","4","a",-3.74935798664612
"208","H15",1352.51015,"drug","4","a",-3.95480225988701
"209","I15",1154.35135,"drug","4","a",-5.39291217257319
"210","J15",1748.82775,"drug","4","a",-1.07858243451464
"211","K15",1352.51015,"drug","4","a",-3.95480225988701
"212","L15",1274.66205,"drug","4","a",-4.51977401129944
"213","M15",2145.14535,"drug","4","a",1.79763739085773
"214","N15",1246.35365,"drug","4","a",-4.72521828454032
"215","O15",1939.90945,"drug","4","a",0.308166409861326
"216","P15",2463.61485,"drug","4","a",4.10888546481767
"217","A16",2456.53775,"drug","4","a",4.05752439650745
"218","B16",1536.51475,"drug","4","a",-2.61941448382126
"219","C16",2031.91175,"drug","4","a",0.975860297894196
"220","D16",1494.05215,"drug","4","a",-2.92758089368259
"221","E16",1246.35365,"drug","4","a",-4.72521828454032
"222","F16",2145.14535,"drug","4","a",1.79763739085773
"223","G16",1607.28575,"drug","4","a",-2.10580380071905
"224","H16",1416.20405,"drug","4","a",-3.49255264509502
"225","I16",1182.65975,"drug","4","a",-5.18746789933231
"226","J16",2775.00725,"drug","4","a",6.36877247046739
"227","K16",1777.13615,"drug","4","a",-0.873138161273754
"228","L16",1586.05445,"drug","4","a",-2.25988700564972
"229","M16",1699.28805,"drug","4","a",-1.43810991268618
"230","N16",1741.75065,"drug","4","a",-1.12994350282486
"231","O16",2527.30875,"drug","4","a",4.57113507960966
"232","P16",2591.00265,"drug","4","a",5.03338469440164
"233","A17",1578.97735,"drug","4","a",-2.31124807395994
"234","B17",1076.50325,"drug","4","a",-5.95788392398562
"235","C17",1472.82085,"drug","4","a",-3.08166409861325
"236","D17",1508.20635,"drug","4","a",-2.82485875706215
"237","E17",1479.89795,"drug","4","a",-3.03030303030303
"238","F17",1168.50555,"drug","4","a",-5.29019003595275
"239","G17",1203.89105,"drug","4","a",-5.03338469440164
"240","H17",1359.58725,"drug","4","a",-3.90344119157679
"241","I17",1819.59875,"drug","4","a",-0.564971751412429
"242","J17",1444.51245,"drug","4","a",-3.28710837185414
"243","K17",1479.89795,"drug","4","a",-3.03030303030303
"244","L17",1642.67125,"drug","4","a",-1.84899845916795
"245","M17",1791.29035,"drug","4","a",-0.770416024653313
"246","N17",1762.98195,"drug","4","a",-0.975860297894196
"247","O17",2024.83465,"drug","4","a",0.924499229583975
"248","P17",1777.13615,"drug","4","a",-0.873138161273754
"249","A18",1522.36055,"drug","4","a",-2.7221366204417
"250","B18",1600.20865,"drug","4","a",-2.15716486902928
"251","C18",1380.81855,"drug","4","a",-3.74935798664612
"252","D18",1189.73685,"drug","4","a",-5.13610683102209
"253","E18",793.41925,"drug","4","a",-8.01232665639445
"254","F18",1012.80935,"drug","4","a",-6.42013353877761
"255","G18",1656.82545,"drug","4","a",-1.74627632254751
"256","H18",1416.20405,"drug","4","a",-3.49255264509502
"257","I18",1529.43765,"drug","4","a",-2.67077555213148
"258","J18",1423.28115,"drug","4","a",-3.4411915767848
"259","K18",1883.29265,"drug","4","a",-0.102722136620441
"260","L18",1699.28805,"drug","4","a",-1.43810991268618
"261","M18",1246.35365,"drug","4","a",-4.72521828454032
"262","N18",1154.35135,"drug","4","a",-5.39291217257319
"263","O18",2187.60795,"drug","4","a",2.10580380071905
"264","P18",2003.60335,"drug","4","a",0.770416024653313
"265","A19",1600.20865,"drug","4","a",-2.15716486902928
"266","B19",2074.37435,"drug","4","a",1.28402670775552
"267","C19",1019.88645,"drug","4","a",-6.36877247046739
"268","D19",1536.51475,"drug","4","a",-2.61941448382126
"269","E19",1635.59415,"drug","4","a",-1.90035952747817
"270","F19",1225.12235,"drug","4","a",-4.87930148947098
"271","G19",1338.35595,"drug","4","a",-4.05752439650745
"272","H19",927.88415,"drug","4","a",-7.03646635850026
"273","I19",1416.20405,"drug","4","a",-3.49255264509502
"274","J19",1423.28115,"drug","4","a",-3.4411915767848
"275","K19",1239.27655,"drug","4","a",-4.77657935285054
"276","L19",1670.97965,"drug","4","a",-1.64355418592707
"277","M19",1387.89565,"drug","4","a",-3.6979969183359
"278","N19",1982.37205,"drug","4","a",0.61633281972265
"279","O19",3397.79205,"drug","4","a",10.8885464817668
"280","P19",2647.61945,"drug","4","a",5.44427324088341
"281","A20",1869.13845,"drug","4","a",-0.205444273240884
"282","B20",1975.29495,"drug","4","a",0.564971751412429
"283","C20",1246.35365,"drug","4","a",-4.72521828454032
"284","D20",1593.13155,"drug","4","a",-2.2085259373395
"285","E20",1571.90025,"drug","4","a",-2.36260914227016
"286","F20",1465.74375,"drug","4","a",-3.13302516692347
"287","G20",1302.97045,"drug","4","a",-4.31432973805855
"288","H20",1713.44225,"drug","4","a",-1.33538777606574
"289","I20",1437.43535,"drug","4","a",-3.33846944016436
"290","J20",2244.22475,"drug","4","a",2.51669234720082
"291","K20",2442.38355,"drug","4","a",3.95480225988701
"292","L20",2329.14995,"drug","4","a",3.13302516692347
"293","M20",1777.13615,"drug","4","a",-0.873138161273754
"294","N20",1416.20405,"drug","4","a",-3.49255264509502
"295","O20",2789.16145,"drug","4","a",6.47149460708783
"296","P20",2562.69425,"drug","4","a",4.82794042116076
"297","A21",1656.82545,"drug","4","a",-1.74627632254751
"298","B21",1890.36975,"drug","4","a",-0.0513610683102207
"299","C21",1444.51245,"drug","4","a",-3.28710837185414
"300","D21",1288.81625,"drug","4","a",-4.41705187467899
"301","E21",1501.12925,"drug","4","a",-2.87621982537237
"302","F21",2017.75755,"drug","4","a",0.873138161273754
"303","G21",1210.96815,"drug","4","a",-4.98202362609142
"304","H21",1508.20635,"drug","4","a",-2.82485875706215
"305","I21",1628.51705,"drug","4","a",-1.95172059578839
"306","J21",1550.66895,"drug","4","a",-2.51669234720082
"307","K21",1345.43305,"drug","4","a",-4.00616332819723
"308","L21",1663.90255,"drug","4","a",-1.69491525423729
"309","M21",1840.83005,"drug","4","a",-0.410888546481767
"310","N21",1508.20635,"drug","4","a",-2.82485875706215
"311","O21",1670.97965,"drug","4","a",-1.64355418592707
"312","P21",1854.98425,"drug","4","a",-0.308166409861326
"313","A22",2378.68965,"drug","4","a",3.49255264509502
"314","B22",1720.51935,"drug","4","a",-1.28402670775552
"315","C22",1706.36515,"drug","4","a",-1.38674884437596
"316","D22",1685.13385,"drug","4","a",-1.54083204930663
"317","E22",1819.59875,"drug","4","a",-0.564971751412429
"318","F22",1536.51475,"drug","4","a",-2.61941448382126
"319","G22",1515.28345,"drug","4","a",-2.77349768875193
"320","H22",1423.28115,"drug","4","a",-3.4411915767848
"321","I22",1805.44455,"drug","4","a",-0.667693888032872
"322","J22",1458.66665,"drug","4","a",-3.18438623523369
"323","K22",1472.82085,"drug","4","a",-3.08166409861325
"324","L22",1479.89795,"drug","4","a",-3.03030303030303
"325","M22",1670.97965,"drug","4","a",-1.64355418592707
"326","N22",1847.90715,"drug","4","a",-0.359527478171546
"327","O22",2300.84155,"drug","4","a",2.92758089368259
"328","P22",2265.45605,"drug","4","a",2.67077555213148
"329","A23",2173.45375,"drug","4","a",2.00308166409861
"330","B23",2591.00265,"drug","4","a",5.03338469440164
"331","C23",2173.45375,"drug","4","a",2.00308166409861
"332","D23",963.26965,"drug","4","a",-6.77966101694915
"333","E23",1734.67355,"drug","4","a",-1.18130457113508
"334","F23",3312.86685,"drug","4","a",10.2722136620442
"335","G23",2307.91865,"drug","4","a",2.97894196199281
"336","H23",1168.50555,"drug","4","a",-5.29019003595275
"337","I23",1777.13615,"drug","4","a",-0.873138161273754
"338","J23",1317.12465,"drug","4","a",-4.21160760143811
"339","K23",2406.99805,"drug","4","a",3.6979969183359
"340","L23",2024.83465,"drug","4","a",0.924499229583975
"341","M23",2569.77135,"drug","4","a",4.87930148947098
"342","N23",4848.59755,"drug","4","a",21.4175654853621
"343","O23",2598.07975,"drug","4","a",5.08474576271186
"344","P23",8231.45135,"drug","4","a",45.9681561376477
"345","A24",2640.54235,"drug","4","a",5.39291217257319
"346","B24",1628.51705,"drug","4","a",-1.95172059578839
"347","C24",1904.52395,"drug","4","a",0.0513610683102207
"348","D24",2031.91175,"drug","4","a",0.975860297894196
"349","E24",1791.29035,"drug","4","a",-0.770416024653313
"350","F24",1918.67815,"drug","4","a",0.154083204930662
"351","G24",2909.47215,"drug","4","a",7.34463276836158
"352","H24",1911.60105,"drug","4","a",0.102722136620441
"353","I24",2286.68735,"drug","4","a",2.82485875706215
"354","J24",1564.82315,"drug","4","a",-2.41397021058038
"355","K24",1741.75065,"drug","4","a",-1.12994350282486
"356","L24",1026.96355,"drug","4","a",-6.31741140215717
"357","M24",2272.53315,"drug","4","a",2.72213662044171
"358","N24",2675.92785,"drug","4","a",5.64971751412429
"359","O24",2329.14995,"drug","4","a",3.13302516692347
"360","P24",2520.23165,"drug","4","a",4.51977401129944
