"well","value","type","plate","replicate","pct_effect"
"1","J1",3440.7555,"0.2ng/ml IL15","6","b",3.84930384930385
"2","K1",15085.923,"10ng/ml IL15","6","b",89.3529893529894
"3","M1",2976.7335,"0.2ng/ml IL15","6","b",0.442260442260441
"4","N1",17406.033,"10ng/ml IL15","6","b",106.388206388206
"5","J2",2816.1105,"0.2ng/ml IL15","6","b",-0.737100737100739
"6","K2",17673.738,"10ng/ml IL15","6","b",108.353808353808
"7","M2",2432.4,"0.2ng/ml IL15","6","b",-3.55446355446355
"8","N2",15978.273,"10ng/ml IL15","6","b",95.9049959049959
"9","A3",3476.4495,"drug","6","b",4.11138411138411
"10","B3",2646.564,"drug","6","b",-1.98198198198198
"11","C3",2387.7825,"drug","6","b",-3.88206388206388
"12","D3",2459.1705,"drug","6","b",-3.35790335790336
"13","E3",2655.4875,"drug","6","b",-1.91646191646191
"14","F3",2298.5475,"drug","6","b",-4.53726453726454
"15","G3",2361.012,"drug","6","b",-4.07862407862408
"16","H3",2735.799,"drug","6","b",-1.32678132678133
"17","I3",2280.7005,"drug","6","b",-4.66830466830467
"18","J3",2637.6405,"drug","6","b",-2.04750204750205
"19","K3",2271.777,"drug","6","b",-4.73382473382473
"20","L3",1575.744,"drug","6","b",-9.84438984438984
"21","M3",2530.5585,"drug","6","b",-2.83374283374283
"22","N3",2093.307,"drug","6","b",-6.04422604422605
"23","O3",2298.5475,"drug","6","b",-4.53726453726454
"24","P3",2530.5585,"drug","6","b",-2.83374283374283
"25","A4",3297.9795,"drug","6","b",2.8009828009828
"26","B4",2905.3455,"drug","6","b",-0.0819000819000824
"27","C4",2503.788,"drug","6","b",-3.03030303030303
"28","D4",2575.176,"drug","6","b",-2.50614250614251
"29","E4",2155.7715,"drug","6","b",-5.58558558558559
"30","F4",2485.941,"drug","6","b",-3.16134316134316
"31","G4",1807.755,"drug","6","b",-8.14086814086814
"32","H4",2209.3125,"drug","6","b",-5.19246519246519
"33","I4",2503.788,"drug","6","b",-3.03030303030303
"34","J4",1923.7605,"drug","6","b",-7.28910728910729
"35","K4",2271.777,"drug","6","b",-4.73382473382473
"36","L4",2012.9955,"drug","6","b",-6.63390663390663
"37","M4",2432.4,"drug","6","b",-3.55446355446355
"38","N4",2120.0775,"drug","6","b",-5.84766584766585
"39","O4",2093.307,"drug","6","b",-6.04422604422605
"40","P4",2236.083,"drug","6","b",-4.99590499590499
"41","A5",2789.34,"drug","6","b",-0.933660933660932
"42","B5",2503.788,"drug","6","b",-3.03030303030303
"43","C5",2155.7715,"drug","6","b",-5.58558558558559
"44","D5",2245.0065,"drug","6","b",-4.93038493038493
"45","E5",2155.7715,"drug","6","b",-5.58558558558559
"46","F5",2218.236,"drug","6","b",-5.12694512694513
"47","G5",2396.706,"drug","6","b",-3.81654381654382
"48","H5",2093.307,"drug","6","b",-6.04422604422605
"49","I5",2075.46,"drug","6","b",-6.17526617526617
"50","J5",2218.236,"drug","6","b",-5.12694512694513
"51","K5",2004.072,"drug","6","b",-6.6994266994267
"52","L5",2146.848,"drug","6","b",-5.65110565110565
"53","M5",2004.072,"drug","6","b",-6.6994266994267
"54","N5",2137.9245,"drug","6","b",-5.71662571662571
"55","O5",2289.624,"drug","6","b",-4.6027846027846
"56","P5",2387.7825,"drug","6","b",-3.88206388206388
"57","A6",3244.4385,"drug","6","b",2.40786240786241
"58","B6",2914.269,"drug","6","b",-0.0163800163800178
"59","C6",2030.8425,"drug","6","b",-6.5028665028665
"60","D6",2093.307,"drug","6","b",-6.04422604422605
"61","E6",2030.8425,"drug","6","b",-6.5028665028665
"62","F6",2209.3125,"drug","6","b",-5.19246519246519
"63","G6",2271.777,"drug","6","b",-4.73382473382473
"64","H6",2102.2305,"drug","6","b",-5.97870597870598
"65","I6",1361.58,"drug","6","b",-11.4168714168714
"66","J6",2619.7935,"drug","6","b",-2.17854217854218
"67","K6",2066.5365,"drug","6","b",-6.24078624078624
"68","L6",2066.5365,"drug","6","b",-6.24078624078624
"69","M6",2111.154,"drug","6","b",-5.91318591318591
"70","N6",1941.6075,"drug","6","b",-7.15806715806716
"71","O6",2236.083,"drug","6","b",-4.99590499590499
"72","P6",2771.493,"drug","6","b",-1.06470106470106
"73","A7",2958.8865,"drug","6","b",0.311220311220312
"74","B7",1638.2085,"drug","6","b",-9.38574938574938
"75","C7",2762.5695,"drug","6","b",-1.13022113022113
"76","D7",2137.9245,"drug","6","b",-5.71662571662571
"77","E7",1995.1485,"drug","6","b",-6.76494676494676
"78","F7",2236.083,"drug","6","b",-4.99590499590499
"79","G7",2084.3835,"drug","6","b",-6.10974610974611
"80","H7",1763.1375,"drug","6","b",-8.46846846846847
"81","I7",1798.8315,"drug","6","b",-8.20638820638821
"82","J7",2129.001,"drug","6","b",-5.78214578214578
"83","K7",1861.296,"drug","6","b",-7.74774774774775
"84","L7",1932.684,"drug","6","b",-7.22358722358722
"85","M7",1905.9135,"drug","6","b",-7.42014742014742
"86","N7",2030.8425,"drug","6","b",-6.5028665028665
"87","O7",2120.0775,"drug","6","b",-5.84766584766585
"88","P7",2548.4055,"drug","6","b",-2.7027027027027
"89","A8",2369.9355,"drug","6","b",-4.01310401310401
"90","B8",2655.4875,"drug","6","b",-1.91646191646191
"91","C8",2753.646,"drug","6","b",-1.19574119574119
"92","D8",2753.646,"drug","6","b",-1.19574119574119
"93","E8",2316.3945,"drug","6","b",-4.40622440622441
"94","F8",2155.7715,"drug","6","b",-5.58558558558559
"95","G8",2155.7715,"drug","6","b",-5.58558558558559
"96","H8",2227.1595,"drug","6","b",-5.06142506142506
"97","I8",1950.531,"drug","6","b",-7.09254709254709
"98","J8",1861.296,"drug","6","b",-7.74774774774775
"99","K8",1477.5855,"drug","6","b",-10.5651105651106
"100","L8",1647.132,"drug","6","b",-9.32022932022932
"101","M8",2352.0885,"drug","6","b",-4.14414414414414
"102","N8",1834.5255,"drug","6","b",-7.94430794430794
"103","O8",2146.848,"drug","6","b",-5.65110565110565
"104","P8",2744.7225,"drug","6","b",-1.26126126126126
"105","A9",2369.9355,"drug","6","b",-4.01310401310401
"106","B9",2316.3945,"drug","6","b",-4.40622440622441
"107","C9",2628.717,"drug","6","b",-2.11302211302211
"108","D9",1673.9025,"drug","6","b",-9.12366912366912
"109","E9",1959.4545,"drug","6","b",-7.02702702702703
"110","F9",1700.673,"drug","6","b",-8.92710892710893
"111","G9",2236.083,"drug","6","b",-4.99590499590499
"112","H9",1388.3505,"drug","6","b",-11.2203112203112
"113","I9",1968.378,"drug","6","b",-6.96150696150696
"114","J9",1308.039,"drug","6","b",-11.8099918099918
"115","K9",1879.143,"drug","6","b",-7.61670761670762
"116","L9",1727.4435,"drug","6","b",-8.73054873054873
"117","M9",2004.072,"drug","6","b",-6.6994266994267
"118","N9",1896.99,"drug","6","b",-7.48566748566748
"119","O9",2307.471,"drug","6","b",-4.47174447174447
"120","P9",2664.411,"drug","6","b",-1.85094185094185
"121","A10",2896.422,"drug","6","b",-0.147420147420147
"122","B10",2334.2415,"drug","6","b",-4.27518427518427
"123","C10",2593.023,"drug","6","b",-2.37510237510237
"124","D10",2209.3125,"drug","6","b",-5.19246519246519
"125","E10",1968.378,"drug","6","b",-6.96150696150696
"126","F10",1995.1485,"drug","6","b",-6.76494676494676
"127","G10",1807.755,"drug","6","b",-8.14086814086814
"128","H10",1647.132,"drug","6","b",-9.32022932022932
"129","I10",1218.804,"drug","6","b",-12.4651924651925
"130","J10",1780.9845,"drug","6","b",-8.33742833742834
"131","K10",1700.673,"drug","6","b",-8.92710892710893
"132","L10",2227.1595,"drug","6","b",-5.06142506142506
"133","M10",2477.0175,"drug","6","b",-3.22686322686323
"134","N10",2021.919,"drug","6","b",-6.56838656838657
"135","O10",2129.001,"drug","6","b",-5.78214578214578
"136","P10",2878.575,"drug","6","b",-0.27846027846028
"137","A11",2878.575,"drug","6","b",-0.27846027846028
"138","B11",2173.6185,"drug","6","b",-5.45454545454545
"139","C11",1798.8315,"drug","6","b",-8.20638820638821
"140","D11",1120.6455,"drug","6","b",-13.1859131859132
"141","E11",977.8695,"drug","6","b",-14.2342342342342
"142","F11",1388.3505,"drug","6","b",-11.2203112203112
"143","G11",1995.1485,"drug","6","b",-6.76494676494676
"144","H11",1843.449,"drug","6","b",-7.87878787878788
"145","I11",1691.7495,"drug","6","b",-8.99262899262899
"146","J11",1299.1155,"drug","6","b",-11.8755118755119
"147","K11",1638.2085,"drug","6","b",-9.38574938574938
"148","L11",1468.662,"drug","6","b",-10.6306306306306
"149","M11",1816.6785,"drug","6","b",-8.07534807534807
"150","N11",2129.001,"drug","6","b",-5.78214578214578
"151","O11",2298.5475,"drug","6","b",-4.53726453726454
"152","P11",2700.105,"drug","6","b",-1.58886158886159
