"well","value","type","plate","replicate","pct_effect"
"123","C10",1896.2817,"drug","11","b",2.53798900743615
"124","D10",966.5721,"drug","11","b",-6.2560620756547
"125","E10",1240.0161,"drug","11","b",-3.66957646298092
"126","F10",1383.5742,"drug","11","b",-2.31167151632719
"127","G10",1896.2817,"drug","11","b",2.53798900743615
"128","H10",1164.819,"drug","11","b",-4.38086000646621
"129","I10",1198.9995,"drug","11","b",-4.05754930488199
"130","J10",802.5057,"drug","11","b",-7.80795344325897
"131","K10",1157.9829,"drug","11","b",-4.44552214678306
"132","L10",645.2754,"drug","11","b",-9.29518267054639
"133","M10",1171.6551,"drug","11","b",-4.31619786614937
"134","N10",1171.6551,"drug","11","b",-4.31619786614937
"135","O10",1198.9995,"drug","11","b",-4.05754930488199
"136","P10",1219.5078,"drug","11","b",-3.86356288393146
"137","A11",1438.263,"drug","11","b",-1.79437439379243
"138","B11",1301.541,"drug","11","b",-3.08761720012932
"139","C11",829.8501,"drug","11","b",-7.54930488199159
"140","D11",1561.3128,"drug","11","b",-0.630455868089234
"141","E11",1041.7692,"drug","11","b",-5.54477853216941
"142","F11",617.931,"drug","11","b",-9.55383123181377
"143","G11",939.2277,"drug","11","b",-6.51471063692208
"144","H11",795.6696,"drug","11","b",-7.87261558357582
"145","I11",939.2277,"drug","11","b",-6.51471063692208
"146","J11",1718.5431,"drug","11","b",0.856773359198191
"147","K11",1978.3149,"drug","11","b",3.31393469123828
"148","L11",987.0804,"drug","11","b",-6.06207565470417
"149","M11",720.4725,"drug","11","b",-8.58389912706111
"150","N11",1287.8688,"drug","11","b",-3.21694148076301
"151","O11",1281.0327,"drug","11","b",-3.28160362107986
"152","P11",1328.8854,"drug","11","b",-2.82896863886195
"153","A12",1780.068,"drug","11","b",1.43873262204979
"154","B12",1123.8024,"drug","11","b",-4.76883284836728
"155","C12",1424.5908,"drug","11","b",-1.92369867442612
"156","D12",1369.902,"drug","11","b",-2.44099579696088
"157","E12",1021.2609,"drug","11","b",-5.73876495311995
"158","F12",1007.5887,"drug","11","b",-5.86808923375364
"159","G12",857.1945,"drug","11","b",-7.29065632072422
"160","H12",378.6675,"drug","11","b",-11.8170061429033
"161","I12",1062.2775,"drug","11","b",-5.35079211121888
"162","J12",1103.2941,"drug","11","b",-4.96281926931781
"163","K12",911.8833,"drug","11","b",-6.77335919818946
"164","L12",460.7007,"drug","11","b",-11.0410604591012
"165","M12",652.1115,"drug","11","b",-9.23052053022955
"166","N12",1192.1634,"drug","11","b",-4.12221144519884
"167","O12",1862.1012,"drug","11","b",2.21467830585193
"168","P12",1759.5597,"drug","11","b",1.24474620109926
"169","A13",1650.1821,"drug","11","b",0.210151956029745
"170","B13",1561.3128,"drug","11","b",-0.630455868089234
"171","C13",1602.3294,"drug","11","b",-0.242483026188165
"172","D13",1780.068,"drug","11","b",1.43873262204979
"173","E13",679.4559,"drug","11","b",-8.97187196896217
"174","F13",1240.0161,"drug","11","b",-3.66957646298092
"175","G13",1171.6551,"drug","11","b",-4.31619786614937
"176","H13",870.8667,"drug","11","b",-7.16133204009053
"177","I13",754.653,"drug","11","b",-8.26058842547688
"178","J13",911.8833,"drug","11","b",-6.77335919818946
"179","K13",973.4082,"drug","11","b",-6.19139993533786
"180","L13",1178.4912,"drug","11","b",-4.25153572583252
"181","M13",911.8833,"drug","11","b",-6.77335919818946
"182","N13",1404.0825,"drug","11","b",-2.11768509537666
"183","O13",1253.6883,"drug","11","b",-3.54025218234723
"184","P13",2121.873,"drug","11","b",4.67183963789202
"185","A14",1322.0493,"drug","11","b",-2.89363077917879
"186","B14",1868.9373,"drug","11","b",2.27934044616877
"187","C14",1745.8875,"drug","11","b",1.11542192046557
"188","D14",1021.2609,"drug","11","b",-5.73876495311995
"189","E14",1226.3439,"drug","11","b",-3.79890074361461
"190","F14",1438.263,"drug","11","b",-1.79437439379243
"191","G14",1014.4248,"drug","11","b",-5.80342709343679
"192","H14",1096.458,"drug","11","b",-5.02748140963466
"193","I14",1315.2132,"drug","11","b",-2.95829291949564
"194","J14",1041.7692,"drug","11","b",-5.54477853216941
"195","K14",693.1281,"drug","11","b",-8.84254768832848
"196","L14",843.5223,"drug","11","b",-7.4199806013579
"197","M14",891.375,"drug","11","b",-6.96734561913999
"198","N14",1622.8377,"drug","11","b",-0.0484966052376322
"199","O14",1622.8377,"drug","11","b",-0.0484966052376322
"200","P14",1896.2817,"drug","11","b",2.53798900743615
"201","A15",2121.873,"drug","11","b",4.67183963789202
"202","B15",1328.8854,"drug","11","b",-2.82896863886195
"203","C15",1445.0991,"drug","11","b",-1.72971225347559
"204","D15",1226.3439,"drug","11","b",-3.79890074361461
"205","E15",1410.9186,"drug","11","b",-2.05302295505981
"206","F15",973.4082,"drug","11","b",-6.19139993533786
"207","G15",884.5389,"drug","11","b",-7.03200775945684
"208","H15",453.8646,"drug","11","b",-11.105722599418
"209","I15",870.8667,"drug","11","b",-7.16133204009053
"210","J15",857.1945,"drug","11","b",-7.29065632072422
"211","K15",1363.0659,"drug","11","b",-2.50565793727772
"212","L15",802.5057,"drug","11","b",-7.80795344325897
"213","M15",1431.4269,"drug","11","b",-1.85903653410928
"214","N15",918.7194,"drug","11","b",-6.70869705787261
"215","O15",1616.0016,"drug","11","b",-0.113158745554477
"216","P15",1513.4601,"drug","11","b",-1.08309085030714
"217","A16",1903.1178,"drug","11","b",2.60265114775299
"218","B16",1390.4103,"drug","11","b",-2.24700937601034
"219","C16",1137.4746,"drug","11","b",-4.63950856773359
"220","D16",1486.1157,"drug","11","b",-1.34173941157452
"221","E16",1445.0991,"drug","11","b",-1.72971225347559
"222","F16",1103.2941,"drug","11","b",-4.96281926931781
"223","G16",1240.0161,"drug","11","b",-3.66957646298092
"224","H16",1021.2609,"drug","11","b",-5.73876495311995
"225","I16",590.5866,"drug","11","b",-9.81247979308115
"226","J16",1048.6053,"drug","11","b",-5.48011639185257
"227","K16",1404.0825,"drug","11","b",-2.11768509537666
"228","L16",1198.9995,"drug","11","b",-4.05754930488199
"229","M16",1267.3605,"drug","11","b",-3.41092790171355
"230","N16",1130.6385,"drug","11","b",-4.70417070805044
"231","O16",1376.7381,"drug","11","b",-2.37633365664403
"232","P16",1322.0493,"drug","11","b",-2.89363077917879
"233","A17",1527.1323,"drug","11","b",-0.953766569673455
"234","B17",1479.2796,"drug","11","b",-1.40640155189137
"235","C17",2128.7091,"drug","11","b",4.73650177820886
"236","D17",1267.3605,"drug","11","b",-3.41092790171355
"237","E17",1390.4103,"drug","11","b",-2.24700937601034
"238","F17",1328.8854,"drug","11","b",-2.82896863886195
"239","G17",1137.4746,"drug","11","b",-4.63950856773359
"240","H17",1246.8522,"drug","11","b",-3.60491432266408
"241","I17",665.7837,"drug","11","b",-9.10119624959586
"242","J17",1171.6551,"drug","11","b",-4.31619786614937
"243","K17",1369.902,"drug","11","b",-2.44099579696088
"244","L17",1151.1468,"drug","11","b",-4.5101842870999
"245","M17",898.2111,"drug","11","b",-6.90268347882315
"246","N17",829.8501,"drug","11","b",-7.54930488199159
"247","O17",1253.6883,"drug","11","b",-3.54025218234723
"248","P17",911.8833,"drug","11","b",-6.77335919818946
"249","A18",1985.151,"drug","11","b",3.37859683155513
"250","B18",1212.6717,"drug","11","b",-3.9282250242483
"251","C18",1130.6385,"drug","11","b",-4.70417070805044
"252","D18",1349.3937,"drug","11","b",-2.63498221791141
"253","E18",1383.5742,"drug","11","b",-2.31167151632719
"254","F18",788.8335,"drug","11","b",-7.93727772389266
"255","G18",720.4725,"drug","11","b",-8.58389912706111
"256","H18",932.3916,"drug","11","b",-6.57937277723893
"257","I18",1431.4269,"drug","11","b",-1.85903653410928
"258","J18",788.8335,"drug","11","b",-7.93727772389266
"259","K18",1246.8522,"drug","11","b",-3.60491432266408
"260","L18",1082.7858,"drug","11","b",-5.15680569026835
"261","M18",802.5057,"drug","11","b",-7.80795344325897
"262","N18",816.1779,"drug","11","b",-7.67862916262528
"263","O18",6749.9127,"drug","11","b",48.4481086323957
"264","P18",1451.9352,"drug","11","b",-1.66505011315875
"265","A19",1930.4622,"drug","11","b",2.86129970902037
"266","B19",1944.1344,"drug","11","b",2.99062398965406
"267","C19",1383.5742,"drug","11","b",-2.31167151632719
"268","D19",1253.6883,"drug","11","b",-3.54025218234723
"269","E19",1451.9352,"drug","11","b",-1.66505011315875
"270","F19",816.1779,"drug","11","b",-7.67862916262528
"271","G19",1335.7215,"drug","11","b",-2.7643064985451
"272","H19",1260.5244,"drug","11","b",-3.47559004203039
"273","I19",1342.5576,"drug","11","b",-2.69964435822826
"274","J19",1328.8854,"drug","11","b",-2.82896863886195
"275","K19",788.8335,"drug","11","b",-7.93727772389266
"276","L19",1116.9663,"drug","11","b",-4.83349498868412
"277","M19",891.375,"drug","11","b",-6.96734561913999
"278","N19",1294.7049,"drug","11","b",-3.15227934044617
"279","O19",1028.097,"drug","11","b",-5.6741028128031
"280","P19",1267.3605,"drug","11","b",-3.41092790171355
"281","A20",1513.4601,"drug","11","b",-1.08309085030714
"282","B20",1533.9684,"drug","11","b",-0.889104429356611
"283","C20",1328.8854,"drug","11","b",-2.82896863886195
"284","D20",1547.6406,"drug","11","b",-0.759780148722922
"285","E20",1404.0825,"drug","11","b",-2.11768509537666
"286","F20",1000.7526,"drug","11","b",-5.93275137407048
"287","G20",1766.3958,"drug","11","b",1.3094083414161
"288","H20",1301.541,"drug","11","b",-3.08761720012932
"289","I20",2149.2174,"drug","11","b",4.93048819915939
"290","J20",1000.7526,"drug","11","b",-5.93275137407048
"291","K20",1014.4248,"drug","11","b",-5.80342709343679
"292","L20",864.0306,"drug","11","b",-7.22599418040737
"293","M20",918.7194,"drug","11","b",-6.70869705787261
"294","N20",884.5389,"drug","11","b",-7.03200775945684
"295","O20",1014.4248,"drug","11","b",-5.80342709343679
"296","P20",1192.1634,"drug","11","b",-4.12221144519884
"297","A21",1800.5763,"drug","11","b",1.63271904300032
"298","B21",850.3584,"drug","11","b",-7.35531846104106
"299","C21",1205.8356,"drug","11","b",-3.99288716456515
"300","D21",1650.1821,"drug","11","b",0.210151956029745
"301","E21",1937.2983,"drug","11","b",2.92596184933721
"302","F21",1533.9684,"drug","11","b",-0.889104429356611
"303","G21",1315.2132,"drug","11","b",-2.95829291949564
"304","H21",857.1945,"drug","11","b",-7.29065632072422
"305","I21",1363.0659,"drug","11","b",-2.50565793727772
"306","J21",1622.8377,"drug","11","b",-0.0484966052376322
"307","K21",1185.3273,"drug","11","b",-4.18687358551568
"308","L21",836.6862,"drug","11","b",-7.48464274167475
"309","M21",1643.346,"drug","11","b",0.145489815712901
"310","N21",1588.6572,"drug","11","b",-0.371807306821854
"311","O21",1732.2153,"drug","11","b",0.98609763983188
"312","P21",1800.5763,"drug","11","b",1.63271904300032
"313","A22",1629.6738,"drug","11","b",0.0161655350792122
"314","B22",1807.4124,"drug","11","b",1.69738118331717
"315","C22",1527.1323,"drug","11","b",-0.953766569673455
"316","D22",1294.7049,"drug","11","b",-3.15227934044617
"317","E22",645.2754,"drug","11","b",-9.29518267054639
"318","F22",1540.8045,"drug","11","b",-0.824442289039767
"319","G22",1246.8522,"drug","11","b",-3.60491432266408
"320","H22",1075.9497,"drug","11","b",-5.22146783058519
"321","I22",1465.6074,"drug","11","b",-1.53572583252505
"322","J22",1007.5887,"drug","11","b",-5.86808923375364
"323","K22",1492.9518,"drug","11","b",-1.27707727125768
"324","L22",1240.0161,"drug","11","b",-3.66957646298092
"325","M22",905.0472,"drug","11","b",-6.8380213385063
"326","N22",1219.5078,"drug","11","b",-3.86356288393146
"327","O22",2340.6282,"drug","11","b",6.74102812803104
"328","P22",1226.3439,"drug","11","b",-3.79890074361461
"329","A23",2087.6925,"drug","11","b",4.34852893630779
"330","B23",1513.4601,"drug","11","b",-1.08309085030714
"331","C23",1486.1157,"drug","11","b",-1.34173941157452
"332","D23",1335.7215,"drug","11","b",-2.7643064985451
"333","E23",2169.7257,"drug","11","b",5.12447462010993
"334","F23",1841.5929,"drug","11","b",2.02069188490139
"335","G23",1301.541,"drug","11","b",-3.08761720012932
"336","H23",1513.4601,"drug","11","b",-1.08309085030714
"337","I23",1568.1489,"drug","11","b",-0.565793727772389
"338","J23",1082.7858,"drug","11","b",-5.15680569026835
"339","K23",1185.3273,"drug","11","b",-4.18687358551568
"340","L23",1547.6406,"drug","11","b",-0.759780148722922
"341","M23",1663.8543,"drug","11","b",0.339476236663434
"342","N23",1164.819,"drug","11","b",-4.38086000646621
"343","O23",1062.2775,"drug","11","b",-5.35079211121888
"344","P23",1670.6904,"drug","11","b",0.404138376980278
"345","A24",2197.0701,"drug","11","b",5.3831231813773
"346","B24",1827.9207,"drug","11","b",1.8913676042677
"347","C24",1349.3937,"drug","11","b",-2.63498221791141
"348","D24",1260.5244,"drug","11","b",-3.47559004203039
"349","E24",1438.263,"drug","11","b",-1.79437439379243
"350","F24",1588.6572,"drug","11","b",-0.371807306821854
"351","G24",816.1779,"drug","11","b",-7.67862916262528
"352","H24",1745.8875,"drug","11","b",1.11542192046557
"353","I24",1848.429,"drug","11","b",2.08535402521824
"354","J24",1137.4746,"drug","11","b",-4.63950856773359
"355","K24",1438.263,"drug","11","b",-1.79437439379243
"356","L24",1205.8356,"drug","11","b",-3.99288716456515
"357","M24",1520.2962,"drug","11","b",-1.0184287099903
"358","N24",1759.5597,"drug","11","b",1.24474620109926
"359","O24",1554.4767,"drug","11","b",-0.695118008406078
"360","P24",2169.7257,"drug","11","b",5.12447462010993
