"well","value","type","plate","replicate","pct_effect"
"283","C20",1401.2028,"drug","10","b",-2.12541717899174
"284","D20",1495.287,"drug","10","b",-1.14175303003689
"285","E20",1616.2524,"drug","10","b",0.122958018619359
"286","F20",1132.3908,"drug","10","b",-4.93588617600562
"287","G20",1253.3562,"drug","10","b",-3.67117512734938
"288","H20",1286.9577,"drug","10","b",-3.31986650272264
"289","I20",1118.9502,"drug","10","b",-5.07640962585631
"290","J20",1172.7126,"drug","10","b",-4.51431582645354
"291","K20",843.4179,"drug","10","b",-7.95714034779554
"292","L20",1165.9923,"drug","10","b",-4.58457755137889
"293","M20",1266.7968,"drug","10","b",-3.53065167749868
"294","N20",1226.475,"drug","10","b",-3.95222202705076
"295","O20",1112.2299,"drug","10","b",-5.14667135078166
"296","P20",1515.4479,"drug","10","b",-0.930967855260847
"297","A21",1911.9456,"drug","10","b",3.21447391533462
"298","B21",1683.4554,"drug","10","b",0.825575267872828
"299","C21",1340.7201,"drug","10","b",-2.75777270331987
"300","D21",1031.5863,"drug","10","b",-5.98981204988582
"301","E21",1300.3983,"drug","10","b",-3.17934305287195
"302","F21",1354.1607,"drug","10","b",-2.61724925346917
"303","G21",1367.6013,"drug","10","b",-2.47672580361848
"304","H21",1602.8118,"drug","10","b",-0.0175654312313366
"305","I21",1313.8389,"drug","10","b",-3.03881960302125
"306","J21",1582.6509,"drug","10","b",-0.228350606007376
"307","K21",1206.3141,"drug","10","b",-4.1630072018268
"308","L21",1199.5938,"drug","10","b",-4.23326892675215
"309","M21",1387.7622,"drug","10","b",-2.26594062884244
"310","N21",1703.6163,"drug","10","b",1.03636044264887
"311","O21",769.4946,"drug","10","b",-8.73001932197435
"312","P21",1636.4133,"drug","10","b",0.333743193395398
"313","A22",2234.52,"drug","10","b",6.58703671175127
"314","B22",1918.6659,"drug","10","b",3.28473564025997
"315","C22",1219.7547,"drug","10","b",-4.02248375197611
"316","D22",1676.7351,"drug","10","b",0.755313542947481
"317","E22",1629.693,"drug","10","b",0.263481468470051
"318","F22",1797.7005,"drug","10","b",2.02002459160372
"319","G22",1367.6013,"drug","10","b",-2.47672580361848
"320","H22",1555.7697,"drug","10","b",-0.509397505708764
"321","I22",1159.272,"drug","10","b",-4.65483927630423
"322","J22",1609.5321,"drug","10","b",0.0526962936940098
"323","K22",1528.8885,"drug","10","b",-0.790444405410152
"324","L22",1387.7622,"drug","10","b",-2.26594062884244
"325","M22",823.257,"drug","10","b",-8.16792552257158
"326","N22",1354.1607,"drug","10","b",-2.61724925346917
"327","O22",1528.8885,"drug","10","b",-0.790444405410152
"328","P22",1616.2524,"drug","10","b",0.122958018619359
"329","A23",1932.1065,"drug","10","b",3.42525909011066
"330","B23",1878.3441,"drug","10","b",2.86316529070789
"331","C23",1569.2103,"drug","10","b",-0.368874055858071
"332","D23",1690.1757,"drug","10","b",0.895836992798174
"333","E23",1421.3637,"drug","10","b",-1.9146320042157
"334","F23",1911.9456,"drug","10","b",3.21447391533462
"335","G23",1542.3291,"drug","10","b",-0.649920955559459
"336","H23",1488.5667,"drug","10","b",-1.21201475496223
"337","I23",1159.272,"drug","10","b",-4.65483927630423
"338","J23",1764.099,"drug","10","b",1.66871596697699
"339","K23",1394.4825,"drug","10","b",-2.19567890391709
"340","L23",1125.6705,"drug","10","b",-5.00614790093097
"341","M23",924.0615,"drug","10","b",-7.11399964869137
"342","N23",1656.5742,"drug","10","b",0.544528368171439
"343","O23",1233.1953,"drug","10","b",-3.88196030212542
"344","P23",1817.8614,"drug","10","b",2.23080976637977
"345","A24",2785.5846,"drug","10","b",12.3484981556297
"346","B24",1777.5396,"drug","10","b",1.80923941682768
"347","C24",2066.5125,"drug","10","b",4.8304935886176
"348","D24",1979.1486,"drug","10","b",3.91709116458809
"349","E24",2463.0102,"drug","10","b",8.97593535921307
"350","F24",2167.317,"drug","10","b",5.8844194624978
"351","G24",1347.4404,"drug","10","b",-2.68751097839452
"352","H24",2120.2749,"drug","10","b",5.39258738802038
"353","I24",2200.9185,"drug","10","b",6.23572808712454
"354","J24",1165.9923,"drug","10","b",-4.58457755137889
"355","K24",1575.9306,"drug","10","b",-0.298612330932725
"356","L24",1528.8885,"drug","10","b",-0.790444405410152
"357","M24",1717.0569,"drug","10","b",1.17688389249956
"358","N24",1743.9381,"drug","10","b",1.45793079220095
"359","O24",1293.678,"drug","10","b",-3.24960477779729
"360","P24",2368.926,"drug","10","b",7.99227121025821
