"well","value","type","plate","replicate","pct_effect"
"198","N14",1012.38,"drug","3","b",-0.601851851851852
"199","O14",1088.6424,"drug","3","b",-0.108024691358026
"200","P14",1832.2008,"drug","3","b",4.70679012345679
"201","A15",1832.2008,"drug","3","b",4.70679012345679
"202","B15",764.5272,"drug","3","b",-2.20679012345679
"203","C15",869.388,"drug","3","b",-1.52777777777778
"204","D15",964.716,"drug","3","b",-0.910493827160494
"205","E15",1145.8392,"drug","3","b",0.262345679012344
"206","F15",87.6984,"drug","3","b",-6.58950617283951
"207","G15",640.6008,"drug","3","b",-3.00925925925926
"208","H15",421.3464,"drug","3","b",-4.42901234567901
"209","I15",1040.9784,"drug","3","b",-0.416666666666668
"210","J15",4091.4744,"drug","3","b",19.3364197530864
"211","K15",1183.9704,"drug","3","b",0.509259259259258
"212","L15",1031.4456,"drug","3","b",-0.478395061728396
"213","M15",1746.4056,"drug","3","b",4.15123456790123
"214","N15",1441.356,"drug","3","b",2.17592592592593
"215","O15",1050.5112,"drug","3","b",-0.354938271604939
"216","P15",1917.996,"drug","3","b",5.26234567901235
"217","A16",859.8552,"drug","3","b",-1.58950617283951
"218","B16",697.7976,"drug","3","b",-2.63888888888889
"219","C16",564.3384,"drug","3","b",-3.50308641975309
"220","D16",1012.38,"drug","3","b",-0.601851851851852
"221","E16",897.9864,"drug","3","b",-1.34259259259259
"222","F16",936.1176,"drug","3","b",-1.09567901234568
"223","G16",936.1176,"drug","3","b",-1.09567901234568
"224","H16",812.1912,"drug","3","b",-1.89814814814815
"225","I16",869.388,"drug","3","b",-1.52777777777778
"226","J16",1565.2824,"drug","3","b",2.97839506172839
"227","K16",945.6504,"drug","3","b",-1.03395061728395
"228","L16",859.8552,"drug","3","b",-1.58950617283951
"229","M16",1412.7576,"drug","3","b",1.99074074074074
"230","N16",888.4536,"drug","3","b",-1.40432098765432
"231","O16",1193.5032,"drug","3","b",0.570987654320988
"232","P16",1145.8392,"drug","3","b",0.262345679012344
"233","A17",1794.0696,"drug","3","b",4.45987654320988
"234","B17",1222.1016,"drug","3","b",0.756172839506172
"235","C17",1288.8312,"drug","3","b",1.18827160493827
"236","D17",411.8136,"drug","3","b",-4.49074074074074
"237","E17",1060.044,"drug","3","b",-0.29320987654321
"238","F17",754.9944,"drug","3","b",-2.26851851851852
"239","G17",659.6664,"drug","3","b",-2.8858024691358
"240","H17",1145.8392,"drug","3","b",0.262345679012344
"241","I17",869.388,"drug","3","b",-1.52777777777778
"242","J17",1222.1016,"drug","3","b",0.756172839506172
"243","K17",840.7896,"drug","3","b",-1.71296296296296
"244","L17",1155.372,"drug","3","b",0.324074074074074
"245","M17",2899.8744,"drug","3","b",11.6203703703704
"246","N17",1307.8968,"drug","3","b",1.31172839506173
"247","O17",1326.9624,"drug","3","b",1.43518518518518
"248","P17",1241.1672,"drug","3","b",0.87962962962963
"249","A18",2242.1112,"drug","3","b",7.36111111111111
"250","B18",1431.8232,"drug","3","b",2.1141975308642
"251","C18",1212.5688,"drug","3","b",0.694444444444444
"252","D18",669.1992,"drug","3","b",-2.82407407407407
"253","E18",621.5352,"drug","3","b",-3.13271604938272
"254","F18",1203.036,"drug","3","b",0.632716049382716
"255","G18",812.1912,"drug","3","b",-1.89814814814815
"256","H18",592.9368,"drug","3","b",-3.3179012345679
"257","I18",783.5928,"drug","3","b",-2.08333333333333
"258","J18",1584.348,"drug","3","b",3.10185185185185
"259","K18",1050.5112,"drug","3","b",-0.354938271604939
"260","L18",1222.1016,"drug","3","b",0.756172839506172
"261","M18",869.388,"drug","3","b",-1.52777777777778
"262","N18",2099.1192,"drug","3","b",6.43518518518519
"263","O18",1870.332,"drug","3","b",4.9537037037037
"264","P18",1403.2248,"drug","3","b",1.92901234567901
"265","A19",402.2808,"drug","3","b",-4.55246913580247
"266","B19",3100.0632,"drug","3","b",12.9166666666667
"267","C19",955.1832,"drug","3","b",-0.972222222222222
"268","D19",631.068,"drug","3","b",-3.07098765432099
"269","E19",1098.1752,"drug","3","b",-0.0462962962962975
"270","F19",707.3304,"drug","3","b",-2.57716049382716
"271","G19",917.052,"drug","3","b",-1.21913580246914
"272","H19",650.1336,"drug","3","b",-2.94753086419753
"273","I19",1050.5112,"drug","3","b",-0.354938271604939
"274","J19",1670.1432,"drug","3","b",3.65740740740741
"275","K19",1183.9704,"drug","3","b",0.509259259259258
"276","L19",2461.3656,"drug","3","b",8.78086419753086
"277","M19",859.8552,"drug","3","b",-1.58950617283951
"278","N19",1193.5032,"drug","3","b",0.570987654320988
"279","O19",2308.8408,"drug","3","b",7.79320987654321
"280","P19",1908.4632,"drug","3","b",5.20061728395062
"281","A20",1755.9384,"drug","3","b",4.21296296296296
"282","B20",1126.7736,"drug","3","b",0.138888888888888
"283","C20",278.3544,"drug","3","b",-5.35493827160494
"284","D20",1145.8392,"drug","3","b",0.262345679012344
"285","E20",1241.1672,"drug","3","b",0.87962962962963
"286","F20",955.1832,"drug","3","b",-0.972222222222222
"287","G20",1593.8808,"drug","3","b",3.16358024691358
"288","H20",1946.5944,"drug","3","b",5.44753086419753
"289","I20",2022.8568,"drug","3","b",5.94135802469136
"290","J20",1384.1592,"drug","3","b",1.80555555555556
"291","K20",1927.5288,"drug","3","b",5.32407407407407
"292","L20",1241.1672,"drug","3","b",0.87962962962963
