"well","value","type","plate","replicate","pct_effect"
"113","I9",2524.032,"drug","13","a",0.814308564781155
"114","J9",2647.232,"drug","13","a",1.4541224371092
"115","K9",1493.632,"drug","13","a",-4.53686200378072
"116","L9",2893.632,"drug","13","a",2.73375018176531
"117","M9",3610.432,"drug","13","a",6.45630362076487
"118","N9",1583.232,"drug","13","a",-4.07154282390577
"119","O9",1549.632,"drug","13","a",-4.24603751635888
"120","P9",1549.632,"drug","13","a",-4.24603751635888
"121","A10",1628.032,"drug","13","a",-3.8388832339683
"122","B10",508.032,"drug","13","a",-9.65537298240512
"123","C10",1012.032,"drug","13","a",-7.03795259560855
"124","D10",1034.432,"drug","13","a",-6.92162280063981
"125","E10",2255.232,"drug","13","a",-0.581648974843682
"126","F10",1224.832,"drug","13","a",-5.93281954340555
"127","G10",1751.232,"drug","13","a",-3.19906936164025
"128","H10",1695.232,"drug","13","a",-3.48989384906209
"129","I10",1852.032,"drug","13","a",-2.67558528428094
"130","J10",2568.832,"drug","13","a",1.04696815471863
"131","K10",3162.432,"drug","13","a",4.12970772139014
"132","L10",4148.032,"drug","13","a",9.24821870001454
"133","M10",2400.832,"drug","13","a",0.174494692453104
"134","N10",911.232,"drug","13","a",-7.56143667296786
"135","O10",3509.632,"drug","13","a",5.93281954340555
"136","P10",1292.032,"drug","13","a",-5.58383015849935
"137","A11",1852.032,"drug","13","a",-2.67558528428094
"138","B11",799.232,"drug","13","a",-8.14308564781154
"139","C11",1482.432,"drug","13","a",-4.59502690126509
"140","D11",1504.832,"drug","13","a",-4.47869710629635
"141","E11",1426.432,"drug","13","a",-4.88585138868693
"142","F11",452.032,"drug","13","a",-9.94619746982696
"143","G11",1392.832,"drug","13","a",-5.06034608114003
"144","H11",1101.632,"drug","13","a",-6.5726334157336
"145","I11",2087.232,"drug","13","a",-1.4541224371092
"146","J11",3162.432,"drug","13","a",4.12970772139014
"147","K11",2938.432,"drug","13","a",2.96640977170278
"148","L11",2524.032,"drug","13","a",0.814308564781155
"149","M11",2916.032,"drug","13","a",2.85007997673404
"150","N11",1796.032,"drug","13","a",-2.96640977170278
"151","O11",2165.632,"drug","13","a",-1.04696815471863
"152","P11",1538.432,"drug","13","a",-4.30420241384325
"153","A12",1415.232,"drug","13","a",-4.9440162861713
"154","B12",1460.032,"drug","13","a",-4.71135669623382
"155","C12",989.632,"drug","13","a",-7.15428239057729
"156","D12",2199.232,"drug","13","a",-0.872473462265523
"157","E12",2300.032,"drug","13","a",-0.348989384906208
"158","F12",1258.432,"drug","13","a",-5.75832485095245
"159","G12",1538.432,"drug","13","a",-4.30420241384325
"160","H12",888.832,"drug","13","a",-7.6777664679366
"161","I12",1695.232,"drug","13","a",-3.48989384906209
"162","J12",1740.032,"drug","13","a",-3.25723425912462
"163","K12",3588.032,"drug","13","a",6.33997382579613
"164","L12",3677.632,"drug","13","a",6.80529300567108
"165","M12",3072.832,"drug","13","a",3.66438854151519
"166","N12",9580.032,"drug","13","a",37.4581939799331
"167","O12",1829.632,"drug","13","a",-2.79191507924967
"168","P12",1941.632,"drug","13","a",-2.21026610440599
"169","A13",2624.832,"drug","13","a",1.33779264214047
"170","B13",3084.032,"drug","13","a",3.72255343899956
"171","C13",3296.832,"drug","13","a",4.82768649120256
"172","D13",1975.232,"drug","13","a",-2.03577141195289
"173","E13",2344.832,"drug","13","a",-0.116329794968737
"174","F13",2669.632,"drug","13","a",1.57045223207794
"175","G13",1292.032,"drug","13","a",-5.58383015849935
"176","H13",1157.632,"drug","13","a",-6.28180892831176
"177","I13",2400.832,"drug","13","a",0.174494692453104
"178","J13",3554.432,"drug","13","a",6.16547913334303
"179","K13",5032.832,"drug","13","a",13.8432456012796
"180","L13",4898.432,"drug","13","a",13.1452668314672
"181","M13",2736.832,"drug","13","a",1.91944161698415
"182","N13",4282.432,"drug","13","a",9.94619746982696
"183","O13",3487.232,"drug","13","a",5.81648974843682
"184","P13",2535.232,"drug","13","a",0.872473462265523
"185","A14",2109.632,"drug","13","a",-1.33779264214047
"186","B14",2468.032,"drug","13","a",0.523484077359315
"187","C14",1874.432,"drug","13","a",-2.5592554893122
"188","D14",866.432,"drug","13","a",-7.79409626290534
"189","E14",3240.832,"drug","13","a",4.53686200378072
"190","F14",2826.432,"drug","13","a",2.38476079685909
"191","G14",620.032,"drug","13","a",-9.07372400756143
"192","H14",687.232,"drug","13","a",-8.72473462265523
"193","I14",1426.432,"drug","13","a",-4.88585138868693
"194","J14",2770.432,"drug","13","a",2.09393630943725
"195","K14",5324.032,"drug","13","a",15.3555329358732
"196","L14",3274.432,"drug","13","a",4.71135669623382
"197","M14",2053.632,"drug","13","a",-1.62861712956231
"198","N14",1773.632,"drug","13","a",-3.08273956667151
"199","O14",2512.832,"drug","13","a",0.756143667296786
"200","P14",2624.832,"drug","13","a",1.33779264214047
"201","A15",3218.432,"drug","13","a",4.42053220881198
"202","B15",1650.432,"drug","13","a",-3.72255343899956
"203","C15",586.432,"drug","13","a",-9.24821870001454
"204","D15",1269.632,"drug","13","a",-5.70015995346808
"205","E15",1684.032,"drug","13","a",-3.54805874654646
"206","F15",2490.432,"drug","13","a",0.639813872328049
"207","G15",1168.832,"drug","13","a",-6.22364403082739
"208","H15",3162.432,"drug","13","a",4.12970772139014
"209","I15",2613.632,"drug","13","a",1.2796277446561
"210","J15",2468.032,"drug","13","a",0.523484077359315
"211","K15",2120.832,"drug","13","a",-1.2796277446561
"212","L15",3252.032,"drug","13","a",4.59502690126509
"213","M15",2546.432,"drug","13","a",0.93063835974989
"214","N15",2703.232,"drug","13","a",1.74494692453105
"215","O15",1236.032,"drug","13","a",-5.87465464592119
"216","P15",1885.632,"drug","13","a",-2.50109059182783
"217","A16",1672.832,"drug","13","a",-3.60622364403083
"218","B16",810.432,"drug","13","a",-8.08492075032718
"219","C16",575.232,"drug","13","a",-9.30638359749891
"220","D16",2781.632,"drug","13","a",2.15210120692162
"221","E16",2120.832,"drug","13","a",-1.2796277446561
"222","F16",1538.432,"drug","13","a",-4.30420241384325
"223","G16",1482.432,"drug","13","a",-4.59502690126509
"224","H16",2658.432,"drug","13","a",1.51228733459357
"225","I16",2412.032,"drug","13","a",0.232659589937474
"226","J16",2300.032,"drug","13","a",-0.348989384906208
"227","K16",2916.032,"drug","13","a",2.85007997673404
"228","L16",3229.632,"drug","13","a",4.47869710629635
"229","M16",6880.832,"drug","13","a",23.4404536862004
"230","N16",1852.032,"drug","13","a",-2.67558528428094
"231","O16",1616.832,"drug","13","a",-3.89704813145267
"232","P16",1448.832,"drug","13","a",-4.76952159371819
"233","A17",2165.632,"drug","13","a",-1.04696815471863
"234","B17",709.632,"drug","13","a",-8.60840482768649
"235","C17",2490.432,"drug","13","a",0.639813872328049
"236","D17",1460.032,"drug","13","a",-4.71135669623382
"237","E17",3397.632,"drug","13","a",5.35117056856187
"238","F17",2344.832,"drug","13","a",-0.116329794968737
"239","G17",1628.032,"drug","13","a",-3.8388832339683
"240","H17",2602.432,"drug","13","a",1.22146284717173
"241","I17",2255.232,"drug","13","a",-0.581648974843682
"242","J17",2860.032,"drug","13","a",2.5592554893122
"243","K17",2792.832,"drug","13","a",2.21026610440599
"244","L17",10968.832,"drug","13","a",44.6706412679948
"245","M17",2412.032,"drug","13","a",0.232659589937474
"246","N17",1840.832,"drug","13","a",-2.7337501817653
"247","O17",1056.832,"drug","13","a",-6.80529300567108
"248","P17",418.432,"drug","13","a",-10.1206921622801
"249","A18",1236.032,"drug","13","a",-5.87465464592119
"250","B18",440.832,"drug","13","a",-10.0043623673113
"251","C18",552.832,"drug","13","a",-9.42271339246765
"252","D18",1728.832,"drug","13","a",-3.31539915660899
"253","E18",474.432,"drug","13","a",-9.82986767485822
"254","F18",-74.368,"drug","13","a",-12.6799476515923
"255","G18",1180.032,"drug","13","a",-6.16547913334303
"256","H18",1314.432,"drug","13","a",-5.46750036353061
"257","I18",362.432,"drug","13","a",-10.4115166497019
"258","J18",1157.632,"drug","13","a",-6.28180892831176
"259","K18",5268.032,"drug","13","a",15.0647084484514
"260","L18",2692.032,"drug","13","a",1.68678202704668
"261","M18",2244.032,"drug","13","a",-0.639813872328049
"262","N18",463.232,"drug","13","a",-9.88803257234259
"263","O18",1213.632,"drug","13","a",-5.99098444088992
"264","P18",1325.632,"drug","13","a",-5.40933546604624
"265","A19",1493.632,"drug","13","a",-4.53686200378072
"266","B19",922.432,"drug","13","a",-7.50327177548349
"267","C19",228.032,"drug","13","a",-11.1094954195143
"268","D19",1448.832,"drug","13","a",-4.76952159371819
"269","E19",2232.832,"drug","13","a",-0.697978769812419
"270","F19",1213.632,"drug","13","a",-5.99098444088992
"271","G19",2277.632,"drug","13","a",-0.465319179874945
"272","H19",1314.432,"drug","13","a",-5.46750036353061
"273","I19",1124.032,"drug","13","a",-6.45630362076487
"274","J19",1952.832,"drug","13","a",-2.15210120692162
"275","K19",1336.832,"drug","13","a",-5.35117056856187
"276","L19",2255.232,"drug","13","a",-0.581648974843682
"277","M19",1292.032,"drug","13","a",-5.58383015849935
"278","N19",2154.432,"drug","13","a",-1.105133052203
"279","O19",877.632,"drug","13","a",-7.73593136542097
"280","P19",1247.232,"drug","13","a",-5.81648974843682
"281","A20",1773.632,"drug","13","a",-3.08273956667151
"282","B20",1079.232,"drug","13","a",-6.68896321070234
"283","C20",1280.832,"drug","13","a",-5.64199505598371
"284","D20",1560.832,"drug","13","a",-4.18787261887451
"285","E20",676.032,"drug","13","a",-8.78289952013959
"286","F20",2501.632,"drug","13","a",0.697978769812419
"287","G20",1236.032,"drug","13","a",-5.87465464592119
"288","H20",2613.632,"drug","13","a",1.2796277446561
"289","I20",1280.832,"drug","13","a",-5.64199505598371
"290","J20",1336.832,"drug","13","a",-5.35117056856187
"291","K20",1034.432,"drug","13","a",-6.92162280063981
"292","L20",1975.232,"drug","13","a",-2.03577141195289
"293","M20",3028.032,"drug","13","a",3.43172895157772
"294","N20",2501.632,"drug","13","a",0.697978769812419
"295","O20",1404.032,"drug","13","a",-5.00218118365566
"296","P20",1594.432,"drug","13","a",-4.0133779264214
"297","A21",1168.832,"drug","13","a",-6.22364403082739
"298","B21",1079.232,"drug","13","a",-6.68896321070234
"299","C21",1280.832,"drug","13","a",-5.64199505598371
"300","D21",844.032,"drug","13","a",-7.91042605787407
"301","E21",2714.432,"drug","13","a",1.80311182201541
"302","F21",1370.432,"drug","13","a",-5.17667587610877
"303","G21",1605.632,"drug","13","a",-3.95521302893704
"304","H21",485.632,"drug","13","a",-9.77170277737385
"305","I21",1572.032,"drug","13","a",-4.12970772139014
"306","J21",1426.432,"drug","13","a",-4.88585138868693
"307","K21",1370.432,"drug","13","a",-5.17667587610877
"308","L21",3677.632,"drug","13","a",6.80529300567108
"309","M21",1426.432,"drug","13","a",-4.88585138868693
"310","N21",1258.432,"drug","13","a",-5.75832485095245
"311","O21",2479.232,"drug","13","a",0.581648974843682
"312","P21",1919.232,"drug","13","a",-2.32659589937473
"313","A22",1482.432,"drug","13","a",-4.59502690126509
"314","B22",978.432,"drug","13","a",-7.21244728806165
"315","C22",552.832,"drug","13","a",-9.42271339246765
"316","D22",2098.432,"drug","13","a",-1.39595753962484
"317","E22",1146.432,"drug","13","a",-6.33997382579613
"318","F22",1437.632,"drug","13","a",-4.82768649120256
"319","G22",1247.232,"drug","13","a",-5.81648974843682
"320","H22",2199.232,"drug","13","a",-0.872473462265523
"321","I22",1068.032,"drug","13","a",-6.74712810818671
"322","J22",407.232,"drug","13","a",-10.1788570597644
"323","K22",2221.632,"drug","13","a",-0.756143667296786
"324","L22",2423.232,"drug","13","a",0.290824487421841
"325","M22",1728.832,"drug","13","a",-3.31539915660899
"326","N22",284.032,"drug","13","a",-10.8186709320925
"327","O22",687.232,"drug","13","a",-8.72473462265523
"328","P22",743.232,"drug","13","a",-8.43391013523339
"329","A23",1560.832,"drug","13","a",-4.18787261887451
"330","B23",732.032,"drug","13","a",-8.49207503271775
"331","C23",519.232,"drug","13","a",-9.59720808492075
"332","D23",-410.368,"drug","13","a",-14.4248945761233
"333","E23",1056.832,"drug","13","a",-6.80529300567108
"334","F23",2042.432,"drug","13","a",-1.68678202704668
"335","G23",1493.632,"drug","13","a",-4.53686200378072
"336","H23",1023.232,"drug","13","a",-6.97978769812418
"337","I23",2221.632,"drug","13","a",-0.756143667296786
"338","J23",3330.432,"drug","13","a",5.00218118365566
"339","K23",866.432,"drug","13","a",-7.79409626290534
"340","L23",2669.632,"drug","13","a",1.57045223207794
"341","M23",1784.832,"drug","13","a",-3.02457466918714
"342","N23",9132.032,"drug","13","a",35.1315980805584
"343","O23",1594.432,"drug","13","a",-4.0133779264214
"344","P23",1885.632,"drug","13","a",-2.50109059182783
"345","A24",3868.032,"drug","13","a",7.79409626290534
"346","B24",1336.832,"drug","13","a",-5.35117056856187
"347","C24",1471.232,"drug","13","a",-4.65319179874945
"348","D24",1370.432,"drug","13","a",-5.17667587610877
"349","E24",1628.032,"drug","13","a",-3.8388832339683
"350","F24",1336.832,"drug","13","a",-5.35117056856187
"351","G24",1112.832,"drug","13","a",-6.51446851824923
"352","H24",1773.632,"drug","13","a",-3.08273956667151
"353","I24",1191.232,"drug","13","a",-6.10731423585866
"354","J24",1336.832,"drug","13","a",-5.35117056856187
"355","K24",1426.432,"drug","13","a",-4.88585138868693
"356","L24",1056.832,"drug","13","a",-6.80529300567108
"357","M24",989.632,"drug","13","a",-7.15428239057729
"358","N24",1269.632,"drug","13","a",-5.70015995346808
"359","O24",2871.232,"drug","13","a",2.61742038679657
"360","P24",2748.032,"drug","13","a",1.97760651446852
