"well","value","type","plate","replicate","pct_effect"
"82","J7",728.10725,"drug","4","b",-6.50406504065041
"83","K7",779.72855,"drug","4","b",-5.99058622165169
"84","L7",831.34985,"drug","4","b",-5.47710740265297
"85","M7",1060.77785,"drug","4","b",-3.19497931821423
"86","N7",1020.62795,"drug","4","b",-3.59435173299101
"87","O7",1129.60625,"drug","4","b",-2.51034089288261
"88","P7",1313.14865,"drug","4","b",-0.68463842533162
"89","A8",1181.22755,"drug","4","b",-1.9968620738839
"90","B8",1272.99875,"drug","4","b",-1.0840108401084
"91","C8",1175.49185,"drug","4","b",-2.05391527599486
"92","D8",1066.51355,"drug","4","b",-3.13792611610327
"93","E8",946.06385,"drug","4","b",-4.3360433604336
"94","F8",647.80745,"drug","4","b",-7.30280987020396
"95","G8",860.02835,"drug","4","b",-5.19184139209813
"96","H8",946.06385,"drug","4","b",-4.3360433604336
"97","I8",687.95735,"drug","4","b",-6.90343745542718
"98","J8",624.86465,"drug","4","b",-7.53102267864784
"99","K8",756.78575,"drug","4","b",-6.21879903009556
"100","L8",773.99285,"drug","4","b",-6.04763942376266
"101","M8",1089.45635,"drug","4","b",-2.90971330765939
"102","N8",1261.52735,"drug","4","b",-1.19811724433034
"103","O8",1083.72065,"drug","4","b",-2.96676650977036
"104","P8",1370.50565,"drug","4","b",-0.114106404221936
"105","A9",1410.65555,"drug","4","b",0.285266010554842
"106","B9",1020.62795,"drug","4","b",-3.59435173299101
"107","C9",848.55695,"drug","4","b",-5.30594779632007
"108","D9",923.12105,"drug","4","b",-4.56425616887748
"109","E9",894.44255,"drug","4","b",-4.84952217943232
"110","F9",917.38535,"drug","4","b",-4.62130937098845
"111","G9",716.63585,"drug","4","b",-6.61817144487234
"112","H9",722.37155,"drug","4","b",-6.56111824276137
"113","I9",682.22165,"drug","4","b",-6.96049065753815
"114","J9",687.95735,"drug","4","b",-6.90343745542718
"115","K9",923.12105,"drug","4","b",-4.56425616887748
"116","L9",624.86465,"drug","4","b",-7.53102267864784
"117","M9",710.90015,"drug","4","b",-6.67522464698331
"118","N9",882.97115,"drug","4","b",-4.96362858365426
"119","O9",963.27095,"drug","4","b",-4.1648837541007
"120","P9",1164.02045,"drug","4","b",-2.1680216802168
"121","A10",1863.77585,"drug","4","b",4.79246897732135
"122","B10",969.00665,"drug","4","b",-4.10783055198973
"123","C10",1215.64175,"drug","4","b",-1.65454286121809
"124","D10",946.06385,"drug","4","b",-4.3360433604336
"125","E10",854.29265,"drug","4","b",-5.2488945942091
"126","F10",590.45045,"drug","4","b",-7.87334189131365
"127","G10",756.78575,"drug","4","b",-6.21879903009556
"128","H10",556.03625,"drug","4","b",-8.21566110397946
"129","I10",601.92185,"drug","4","b",-7.75923548709171
"130","J10",630.60035,"drug","4","b",-7.47396947653687
"131","K10",871.49975,"drug","4","b",-5.07773498787619
"132","L10",814.14275,"drug","4","b",-5.64826700898588
"133","M10",1427.86265,"drug","4","b",0.456425616887749
"134","N10",1634.34785,"drug","4","b",2.51034089288261
"135","O10",1244.32025,"drug","4","b",-1.36927685066324
"136","P10",1685.96915,"drug","4","b",3.02381971188133
"137","A11",1531.10525,"drug","4","b",1.48338325488518
"138","B11",1663.02635,"drug","4","b",2.79560690343746
"139","C11",1364.76995,"drug","4","b",-0.171159606332904
"140","D11",1043.57075,"drug","4","b",-3.36613892454714
"141","E11",923.12105,"drug","4","b",-4.56425616887748
"142","F11",687.95735,"drug","4","b",-6.90343745542718
"143","G11",871.49975,"drug","4","b",-5.07773498787619
"144","H11",837.08555,"drug","4","b",-5.420054200542
"145","I11",733.84295,"drug","4","b",-6.44701183853944
"146","J11",802.67135,"drug","4","b",-5.76237341320782
"147","K11",733.84295,"drug","4","b",-6.44701183853944
"148","L11",642.07175,"drug","4","b",-7.35986307231493
"149","M11",1123.87055,"drug","4","b",-2.56739409499358
"150","N11",1336.09145,"drug","4","b",-0.456425616887749
"151","O11",860.02835,"drug","4","b",-5.19184139209813
"152","P11",1536.84095,"drug","4","b",1.54043645699615
"153","A12",1485.21965,"drug","4","b",1.02695763799743
"154","B12",991.94945,"drug","4","b",-3.87961774354586
"155","C12",1014.89225,"drug","4","b",-3.65140493510198
"156","D12",791.19995,"drug","4","b",-5.87647981742975
"157","E12",578.97905,"drug","4","b",-7.98744829553559
"158","F12",705.16445,"drug","4","b",-6.73227784909428
"159","G12",848.55695,"drug","4","b",-5.30594779632007
"160","H12",470.00075,"drug","4","b",-9.07145913564399
"161","I12",401.17235,"drug","4","b",-9.75609756097561
"162","J12",601.92185,"drug","4","b",-7.75923548709171
"163","K12",424.11515,"drug","4","b",-9.52788475253173
"164","L12",561.77195,"drug","4","b",-8.15860790186849
"165","M12",1100.92775,"drug","4","b",-2.79560690343745
"166","N12",1376.24135,"drug","4","b",-0.057053202110968
"167","O12",1456.54115,"drug","4","b",0.741691627442591
"168","P12",1364.76995,"drug","4","b",-0.171159606332904
"169","A13",1548.31235,"drug","4","b",1.65454286121809
"170","B13",1072.24925,"drug","4","b",-3.0808729139923
"171","C13",676.48595,"drug","4","b",-7.01754385964912
"172","D13",653.54315,"drug","4","b",-7.245756668093
"173","E13",940.32815,"drug","4","b",-4.39309656254457
"174","F13",957.53525,"drug","4","b",-4.22193695621167
"175","G13",733.84295,"drug","4","b",-6.44701183853944
"176","H13",544.56485,"drug","4","b",-8.3297675082014
"177","I13",705.16445,"drug","4","b",-6.73227784909428
"178","J13",728.10725,"drug","4","b",-6.50406504065041
"179","K13",332.34395,"drug","4","b",-10.4407359863072
"180","L13",814.14275,"drug","4","b",-5.64826700898588
"181","M13",934.59245,"drug","4","b",-4.45014976465554
"182","N13",1164.02045,"drug","4","b",-2.1680216802168
"183","O13",1112.39915,"drug","4","b",-2.68150049921552
"184","P13",1353.29855,"drug","4","b",-0.285266010554842
"185","A14",1416.39125,"drug","4","b",0.34231921266581
"186","B14",1118.13485,"drug","4","b",-2.62444729710455
"187","C14",1095.19205,"drug","4","b",-2.85266010554842
"188","D14",940.32815,"drug","4","b",-4.39309656254457
"189","E14",768.25715,"drug","4","b",-6.10469262587363
"190","F14",596.18615,"drug","4","b",-7.81628868920268
"191","G14",928.85675,"drug","4","b",-4.50720296676651
"192","H14",808.40705,"drug","4","b",-5.70532021109685
"193","I14",556.03625,"drug","4","b",-8.21566110397946
"194","J14",773.99285,"drug","4","b",-6.04763942376266
"195","K14",1112.39915,"drug","4","b",-2.68150049921552
"196","L14",578.97905,"drug","4","b",-7.98744829553559
"197","M14",1106.66345,"drug","4","b",-2.73855370132649
"198","N14",1313.14865,"drug","4","b",-0.68463842533162
"199","O14",1381.97705,"drug","4","b",0
"200","P14",1640.08355,"drug","4","b",2.56739409499358
"201","A15",1680.23345,"drug","4","b",2.96676650977036
"202","B15",1152.54905,"drug","4","b",-2.28212808443874
"203","C15",860.02835,"drug","4","b",-5.19184139209813
"204","D15",946.06385,"drug","4","b",-4.3360433604336
"205","E15",1009.15655,"drug","4","b",-3.70845813721295
"206","F15",1095.19205,"drug","4","b",-2.85266010554842
"207","G15",728.10725,"drug","4","b",-6.50406504065041
"208","H15",762.52145,"drug","4","b",-6.1617458279846
"209","I15",722.37155,"drug","4","b",-6.56111824276137
"210","J15",796.93565,"drug","4","b",-5.81942661531878
"211","K15",716.63585,"drug","4","b",-6.61817144487234
"212","L15",946.06385,"drug","4","b",-4.3360433604336
"213","M15",1221.37745,"drug","4","b",-1.59748965910712
"214","N15",1232.84885,"drug","4","b",-1.48338325488518
"215","O15",1737.59045,"drug","4","b",3.53729853088005
"216","P15",1680.23345,"drug","4","b",2.96676650977036
"217","A16",1645.81925,"drug","4","b",2.62444729710455
"218","B16",1089.45635,"drug","4","b",-2.90971330765939
"219","C16",894.44255,"drug","4","b",-4.84952217943232
"220","D16",894.44255,"drug","4","b",-4.84952217943232
"221","E16",796.93565,"drug","4","b",-5.81942661531878
"222","F16",728.10725,"drug","4","b",-6.50406504065041
"223","G16",636.33605,"drug","4","b",-7.4169162744259
"224","H16",745.31435,"drug","4","b",-6.3329054343175
"225","I16",676.48595,"drug","4","b",-7.01754385964912
"226","J16",951.79955,"drug","4","b",-4.27899015832264
"227","K16",716.63585,"drug","4","b",-6.61817144487234
"228","L16",1083.72065,"drug","4","b",-2.96676650977036
"229","M16",1250.05595,"drug","4","b",-1.31222364855228
"230","N16",1009.15655,"drug","4","b",-3.70845813721295
"231","O16",1674.49775,"drug","4","b",2.90971330765939
"232","P16",1473.74825,"drug","4","b",0.912851233775497
"233","A17",1439.33405,"drug","4","b",0.570532021109684
"234","B17",659.27885,"drug","4","b",-7.18870346598203
"235","C17",969.00665,"drug","4","b",-4.10783055198973
"236","D17",819.87845,"drug","4","b",-5.59121380687491
"237","E17",722.37155,"drug","4","b",-6.56111824276137
"238","F17",751.05005,"drug","4","b",-6.27585223220653
"239","G17",791.19995,"drug","4","b",-5.87647981742975
"240","H17",825.61415,"drug","4","b",-5.53416060476394
"241","I17",905.91395,"drug","4","b",-4.73541577521038
"242","J17",1009.15655,"drug","4","b",-3.70845813721295
"243","K17",934.59245,"drug","4","b",-4.45014976465554
"244","L17",997.68515,"drug","4","b",-3.82256454143489
"245","M17",2007.16835,"drug","4","b",6.21879903009556
"246","N17",1198.43465,"drug","4","b",-1.82570246755099
"247","O17",1204.17035,"drug","4","b",-1.76864926544002
"248","P17",1531.10525,"drug","4","b",1.48338325488518
"249","A18",1370.50565,"drug","4","b",-0.114106404221936
"250","B18",1244.32025,"drug","4","b",-1.36927685066324
"251","C18",974.74235,"drug","4","b",-4.05077734987876
"252","D18",722.37155,"drug","4","b",-6.56111824276137
"253","E18",676.48595,"drug","4","b",-7.01754385964912
"254","F18",435.58655,"drug","4","b",-9.4137783483098
"255","G18",860.02835,"drug","4","b",-5.19184139209813
"256","H18",1295.94155,"drug","4","b",-0.855798031664527
"257","I18",751.05005,"drug","4","b",-6.27585223220653
"258","J18",1204.17035,"drug","4","b",-1.76864926544002
"259","K18",951.79955,"drug","4","b",-4.27899015832264
"260","L18",630.60035,"drug","4","b",-7.47396947653687
"261","M18",1032.09935,"drug","4","b",-3.48024532876908
"262","N18",1209.90605,"drug","4","b",-1.71159606332905
"263","O18",1146.81335,"drug","4","b",-2.33918128654971
"264","P18",1513.89815,"drug","4","b",1.31222364855228
"265","A19",1336.09145,"drug","4","b",-0.456425616887749
"266","B19",1118.13485,"drug","4","b",-2.62444729710455
"267","C19",567.50765,"drug","4","b",-8.10155469975752
"268","D19",969.00665,"drug","4","b",-4.10783055198973
"269","E19",670.75025,"drug","4","b",-7.07459706176009
"270","F19",923.12105,"drug","4","b",-4.56425616887748
"271","G19",951.79955,"drug","4","b",-4.27899015832264
"272","H19",343.81535,"drug","4","b",-10.3266295820853
"273","I19",768.25715,"drug","4","b",-6.10469262587363
"274","J19",1060.77785,"drug","4","b",-3.19497931821423
"275","K19",722.37155,"drug","4","b",-6.56111824276137
"276","L19",1043.57075,"drug","4","b",-3.36613892454714
"277","M19",1353.29855,"drug","4","b",-0.285266010554842
"278","N19",1404.91985,"drug","4","b",0.228212808443874
"279","O19",969.00665,"drug","4","b",-4.10783055198973
"280","P19",1387.71275,"drug","4","b",0.057053202110968
"281","A20",1364.76995,"drug","4","b",-0.171159606332904
"282","B20",1244.32025,"drug","4","b",-1.36927685066324
"283","C20",659.27885,"drug","4","b",-7.18870346598203
"284","D20",963.27095,"drug","4","b",-4.1648837541007
"285","E20",1009.15655,"drug","4","b",-3.70845813721295
"286","F20",808.40705,"drug","4","b",-5.70532021109685
"287","G20",756.78575,"drug","4","b",-6.21879903009556
"288","H20",1261.52735,"drug","4","b",-1.19811724433034
"289","I20",819.87845,"drug","4","b",-5.59121380687491
"290","J20",911.64965,"drug","4","b",-4.67836257309941
"291","K20",1009.15655,"drug","4","b",-3.70845813721295
"292","L20",1164.02045,"drug","4","b",-2.1680216802168
"293","M20",1559.78375,"drug","4","b",1.76864926544002
"294","N20",923.12105,"drug","4","b",-4.56425616887748
"295","O20",1009.15655,"drug","4","b",-3.70845813721295
"296","P20",1605.66935,"drug","4","b",2.22507488232777
"297","A21",1427.86265,"drug","4","b",0.456425616887749
"298","B21",1370.50565,"drug","4","b",-0.114106404221936
"299","C21",1164.02045,"drug","4","b",-2.1680216802168
"300","D21",854.29265,"drug","4","b",-5.2488945942091
"301","E21",865.76405,"drug","4","b",-5.13478818998716
"302","F21",923.12105,"drug","4","b",-4.56425616887748
"303","G21",848.55695,"drug","4","b",-5.30594779632007
"304","H21",1083.72065,"drug","4","b",-2.96676650977036
"305","I21",1083.72065,"drug","4","b",-2.96676650977036
"306","J21",1164.02045,"drug","4","b",-2.1680216802168
"307","K21",969.00665,"drug","4","b",-4.10783055198973
"308","L21",1427.86265,"drug","4","b",0.456425616887749
"309","M21",246.30845,"drug","4","b",-11.2965340179718
"310","N21",1370.50565,"drug","4","b",-0.114106404221936
"311","O21",1290.20585,"drug","4","b",-0.912851233775495
"312","P21",1967.01845,"drug","4","b",5.81942661531879
"313","A22",2603.68115,"drug","4","b",12.1523320496363
"314","B22",1536.84095,"drug","4","b",1.54043645699615
"315","C22",1158.28475,"drug","4","b",-2.22507488232777
"316","D22",888.70685,"drug","4","b",-4.90657538154329
"317","E22",1204.17035,"drug","4","b",-1.76864926544002
"318","F22",1301.67725,"drug","4","b",-0.798744829553559
"319","G22",1181.22755,"drug","4","b",-1.9968620738839
"320","H22",1164.02045,"drug","4","b",-2.1680216802168
"321","I22",831.34985,"drug","4","b",-5.47710740265297
"322","J22",1083.72065,"drug","4","b",-2.96676650977036
"323","K22",1100.92775,"drug","4","b",-2.79560690343745
"324","L22",1118.13485,"drug","4","b",-2.62444729710455
"325","M22",1267.26305,"drug","4","b",-1.14106404221937
"326","N22",1307.41295,"drug","4","b",-0.741691627442591
"327","O22",1313.14865,"drug","4","b",-0.68463842533162
"328","P22",1640.08355,"drug","4","b",2.56739409499358
"329","A23",1645.81925,"drug","4","b",2.62444729710455
"330","B23",1427.86265,"drug","4","b",0.456425616887749
"331","C23",1295.94155,"drug","4","b",-0.855798031664527
"332","D23",773.99285,"drug","4","b",-6.04763942376266
"333","E23",1146.81335,"drug","4","b",-2.33918128654971
"334","F23",1324.62005,"drug","4","b",-0.570532021109684
"335","G23",1393.44845,"drug","4","b",0.114106404221938
"336","H23",980.47805,"drug","4","b",-3.99372414776779
"337","I23",1519.63385,"drug","4","b",1.36927685066324
"338","J23",848.55695,"drug","4","b",-5.30594779632007
"339","K23",1353.29855,"drug","4","b",-0.285266010554842
"340","L23",1599.93365,"drug","4","b",2.1680216802168
"341","M23",1766.26895,"drug","4","b",3.82256454143489
"342","N23",1605.66935,"drug","4","b",2.22507488232777
"343","O23",1794.94745,"drug","4","b",4.10783055198973
"344","P23",2288.21765,"drug","4","b",9.01440593353302
"345","A24",2271.01055,"drug","4","b",8.84324632720011
"346","B24",1456.54115,"drug","4","b",0.741691627442591
"347","C24",1422.12695,"drug","4","b",0.39937241477678
"348","D24",1376.24135,"drug","4","b",-0.057053202110968
"349","E24",1158.28475,"drug","4","b",-2.22507488232777
"350","F24",1502.42675,"drug","4","b",1.19811724433034
"351","G24",2121.88235,"drug","4","b",7.35986307231493
"352","H24",1508.16245,"drug","4","b",1.25517044644131
"353","I24",1548.31235,"drug","4","b",1.65454286121809
"354","J24",1272.99875,"drug","4","b",-1.0840108401084
"355","K24",1404.91985,"drug","4","b",0.228212808443874
"356","L24",1106.66345,"drug","4","b",-2.73855370132649
"357","M24",1582.72655,"drug","4","b",1.9968620738839
"358","N24",1800.68315,"drug","4","b",4.1648837541007
"359","O24",1743.32615,"drug","4","b",3.59435173299102
"360","P24",1829.36165,"drug","4","b",4.45014976465554
