"well","value","type","plate","replicate","pct_effect"
"46","F5",2435.4346,"drug","12","a",2.13494992092778
"47","G5",779.1818,"drug","12","a",-5.8777016341592
"48","H5",288.8438,"drug","12","a",-8.24986821296785
"49","I5",1552.8262,"drug","12","a",-2.13494992092778
"50","J5",1116.9702,"drug","12","a",-4.24354243542435
"51","K5",986.2134,"drug","12","a",-4.87612018977333
"52","L5",1748.9614,"drug","12","a",-1.18608328940432
"53","M5",583.0466,"drug","12","a",-6.82656826568266
"54","N5",1520.137,"drug","12","a",-2.29309435951502
"55","O5",1040.6954,"drug","12","a",-4.61254612546126
"56","P5",1934.2002,"drug","12","a",-0.289931470743279
"57","A6",2021.3714,"drug","12","a",0.131787032156036
"58","B6",1182.3486,"drug","12","a",-3.92725355824987
"59","C6",1378.4838,"drug","12","a",-2.97838692672641
"60","D6",1095.1774,"drug","12","a",-4.34897206114918
"61","E6",2468.1238,"drug","12","a",2.29309435951502
"62","F6",1258.6234,"drug","12","a",-3.55824986821297
"63","G6",1607.3082,"drug","12","a",-1.87137585661571
"64","H6",670.2178,"drug","12","a",-6.40484976278334
"65","I6",1225.9342,"drug","12","a",-3.71639430680021
"66","J6",1356.691,"drug","12","a",-3.08381655245124
"67","K6",659.3214,"drug","12","a",-6.45756457564576
"68","L6",1269.5198,"drug","12","a",-3.50553505535055
"69","M6",626.6322,"drug","12","a",-6.615709014233
"70","N6",2217.5066,"drug","12","a",1.08065366367949
"71","O6",1487.4478,"drug","12","a",-2.45123879810227
"72","P6",2250.1958,"drug","12","a",1.23879810226674
"73","A7",2609.777,"drug","12","a",2.97838692672641
"74","B7",1748.9614,"drug","12","a",-1.18608328940432
"75","C7",833.6638,"drug","12","a",-5.61412756984713
"76","D7",1541.9298,"drug","12","a",-2.1876647337902
"77","E7",648.425,"drug","12","a",-6.51027938850817
"78","F7",746.4926,"drug","12","a",-6.03584607274644
"79","G7",1127.8666,"drug","12","a",-4.19082762256194
"80","H7",1116.9702,"drug","12","a",-4.24354243542435
"81","I7",790.0782,"drug","12","a",-5.82498682129679
"82","J7",790.0782,"drug","12","a",-5.82498682129679
"83","K7",1803.4434,"drug","12","a",-0.922509225092251
"84","L7",1411.173,"drug","12","a",-2.82024248813917
"85","M7",1345.7946,"drug","12","a",-3.13653136531365
"86","N7",1236.8306,"drug","12","a",-3.6636794939378
"87","O7",1748.9614,"drug","12","a",-1.18608328940432
"88","P7",1847.029,"drug","12","a",-0.711649973642594
"89","A8",1934.2002,"drug","12","a",-0.289931470743279
"90","B8",1629.101,"drug","12","a",-1.76594623089088
"91","C8",1291.3126,"drug","12","a",-3.40010542962573
"92","D8",659.3214,"drug","12","a",-6.45756457564576
"93","E8",1051.5918,"drug","12","a",-4.55983131259884
"94","F8",1138.763,"drug","12","a",-4.13811280969953
"95","G8",855.4566,"drug","12","a",-5.5086979441223
"96","H8",1487.4478,"drug","12","a",-2.45123879810227
"97","I8",986.2134,"drug","12","a",-4.87612018977333
"98","J8",953.5242,"drug","12","a",-5.03426462836057
"99","K8",975.317,"drug","12","a",-4.92883500263574
"100","L8",1955.993,"drug","12","a",-0.184501845018451
"101","M8",1531.0334,"drug","12","a",-2.24037954665261
"102","N8",1585.5154,"drug","12","a",-1.97680548234054
"103","O8",855.4566,"drug","12","a",-5.5086979441223
"104","P8",1672.6866,"drug","12","a",-1.55508697944122
"105","A9",1901.511,"drug","12","a",-0.448075909330522
"106","B9",1890.6146,"drug","12","a",-0.500790722192936
"107","C9",1204.1414,"drug","12","a",-3.82182393252504
"108","D9",1138.763,"drug","12","a",-4.13811280969953
"109","E9",1029.799,"drug","12","a",-4.66526093832367
"110","F9",1280.4162,"drug","12","a",-3.45282024248814
"111","G9",1116.9702,"drug","12","a",-4.24354243542435
"112","H9",1443.8622,"drug","12","a",-2.66209804955192
"113","I9",1291.3126,"drug","12","a",-3.40010542962573
"114","J9",1040.6954,"drug","12","a",-4.61254612546126
"115","K9",1106.0738,"drug","12","a",-4.29625724828677
"116","L9",1563.7226,"drug","12","a",-2.08223510806537
"117","M9",1225.9342,"drug","12","a",-3.71639430680021
"118","N9",1803.4434,"drug","12","a",-0.922509225092251
"119","O9",942.6278,"drug","12","a",-5.08697944122298
"120","P9",1672.6866,"drug","12","a",-1.55508697944122
"121","A10",1596.4118,"drug","12","a",-1.92409066947812
"122","B10",1836.1326,"drug","12","a",-0.764364786505008
"123","C10",986.2134,"drug","12","a",-4.87612018977333
"124","D10",1040.6954,"drug","12","a",-4.61254612546126
"125","E10",1400.2766,"drug","12","a",-2.87295730100158
"126","F10",1443.8622,"drug","12","a",-2.66209804955192
"127","G10",1280.4162,"drug","12","a",-3.45282024248814
"128","H10",637.5286,"drug","12","a",-6.56299420137059
"129","I10",975.317,"drug","12","a",-4.92883500263574
"130","J10",1650.8938,"drug","12","a",-1.66051660516605
"131","K10",692.0106,"drug","12","a",-6.29942013705851
"132","L10",670.2178,"drug","12","a",-6.40484976278334
"133","M10",964.4206,"drug","12","a",-4.98154981549816
"134","N10",1389.3802,"drug","12","a",-2.925672113864
"135","O10",1552.8262,"drug","12","a",-2.13494992092778
"136","P10",1476.5514,"drug","12","a",-2.50395361096468
"137","A11",1443.8622,"drug","12","a",-2.66209804955192
"138","B11",1977.7858,"drug","12","a",-0.079072219293621
"139","C11",1095.1774,"drug","12","a",-4.34897206114918
"140","D11",975.317,"drug","12","a",-4.92883500263574
"141","E11",583.0466,"drug","12","a",-6.82656826568266
"142","F11",779.1818,"drug","12","a",-5.8777016341592
"143","G11",822.7674,"drug","12","a",-5.66684238270954
"144","H11",397.8078,"drug","12","a",-7.7227200843437
"145","I11",1563.7226,"drug","12","a",-2.08223510806537
"146","J11",1280.4162,"drug","12","a",-3.45282024248814
"147","K11",877.2494,"drug","12","a",-5.40326831839747
"148","L11",713.8034,"drug","12","a",-6.19399051133369
"149","M11",1182.3486,"drug","12","a",-3.92725355824987
"150","N11",1792.547,"drug","12","a",-0.975224037954665
"151","O11",855.4566,"drug","12","a",-5.5086979441223
"152","P11",1465.655,"drug","12","a",-2.5566684238271
"153","A12",2228.403,"drug","12","a",1.13336847654191
"154","B12",1084.281,"drug","12","a",-4.4016868740116
"155","C12",1247.727,"drug","12","a",-3.61096468107538
"156","D12",201.6726,"drug","12","a",-8.67158671586716
"157","E12",125.3978,"drug","12","a",-9.04059040590406
"158","F12",942.6278,"drug","12","a",-5.08697944122298
"159","G12",822.7674,"drug","12","a",-5.66684238270954
"160","H12",-81.6338,"drug","12","a",-10.0421718502899
"161","I12",1029.799,"drug","12","a",-4.66526093832367
"162","J12",866.353,"drug","12","a",-5.45598313125989
"163","K12",430.497,"drug","12","a",-7.56457564575646
"164","L12",1160.5558,"drug","12","a",-4.0326831839747
"165","M12",92.7086,"drug","12","a",-9.19873484449131
"166","N12",1422.0694,"drug","12","a",-2.76752767527675
"167","O12",2337.367,"drug","12","a",1.66051660516605
"168","P12",1727.1686,"drug","12","a",-1.29151291512915
"169","A13",2228.403,"drug","12","a",1.13336847654191
"170","B13",397.8078,"drug","12","a",-7.7227200843437
"171","C13",1563.7226,"drug","12","a",-2.08223510806537
"172","D13",953.5242,"drug","12","a",-5.03426462836057
"173","E13",1073.3846,"drug","12","a",-4.45440168687401
"174","F13",1280.4162,"drug","12","a",-3.45282024248814
"175","G13",1247.727,"drug","12","a",-3.61096468107538
"176","H13",811.871,"drug","12","a",-5.71955719557196
"177","I13",920.835,"drug","12","a",-5.19240906694781
"178","J13",2010.475,"drug","12","a",0.079072219293621
"179","K13",179.8798,"drug","12","a",-8.77701634159199
"180","L13",1934.2002,"drug","12","a",-0.289931470743279
"181","M13",1171.4522,"drug","12","a",-3.97996837111228
"182","N13",2675.1554,"drug","12","a",3.2946758039009
"183","O13",1247.727,"drug","12","a",-3.61096468107538
"184","P13",2010.475,"drug","12","a",0.079072219293621
"185","A14",2217.5066,"drug","12","a",1.08065366367949
"186","B14",931.7314,"drug","12","a",-5.1396942540854
"187","C14",484.979,"drug","12","a",-7.30100158144439
"188","D14",92.7086,"drug","12","a",-9.19873484449131
"189","E14",1051.5918,"drug","12","a",-4.55983131259884
"190","F14",572.1502,"drug","12","a",-6.87928307854507
"191","G14",60.0194,"drug","12","a",-9.35687928307855
"192","H14",1051.5918,"drug","12","a",-4.55983131259884
"193","I14",561.2538,"drug","12","a",-6.93199789140749
"194","J14",1596.4118,"drug","12","a",-1.92409066947812
"195","K14",430.497,"drug","12","a",-7.56457564575646
"196","L14",452.2898,"drug","12","a",-7.45914602003163
"197","M14",844.5602,"drug","12","a",-5.56141275698471
"198","N14",1400.2766,"drug","12","a",-2.87295730100158
"199","O14",1095.1774,"drug","12","a",-4.34897206114918
"200","P14",2195.7138,"drug","12","a",0.975224037954665
"201","A15",1988.6822,"drug","12","a",-0.0263574064312074
"202","B15",1334.8982,"drug","12","a",-3.18924617817607
"203","C15",670.2178,"drug","12","a",-6.40484976278334
"204","D15",1018.9026,"drug","12","a",-4.71797575118608
"205","E15",1018.9026,"drug","12","a",-4.71797575118608
"206","F15",866.353,"drug","12","a",-5.45598313125989
"207","G15",2489.9166,"drug","12","a",2.39852398523985
"208","H15",430.497,"drug","12","a",-7.56457564575646
"209","I15",-16.2554,"drug","12","a",-9.72588297311545
"210","J15",1225.9342,"drug","12","a",-3.71639430680021
"211","K15",637.5286,"drug","12","a",-6.56299420137059
"212","L15",1160.5558,"drug","12","a",-4.0326831839747
"213","M15",2315.5742,"drug","12","a",1.55508697944122
"214","N15",1520.137,"drug","12","a",-2.29309435951502
"215","O15",495.8754,"drug","12","a",-7.24828676858197
"216","P15",2544.3986,"drug","12","a",2.66209804955192
"217","A16",1694.4794,"drug","12","a",-1.44965735371639
"218","B16",888.1458,"drug","12","a",-5.35055350553506
"219","C16",626.6322,"drug","12","a",-6.615709014233
"220","D16",288.8438,"drug","12","a",-8.24986821296785
"221","E16",1225.9342,"drug","12","a",-3.71639430680021
"222","F16",953.5242,"drug","12","a",-5.03426462836057
"223","G16",681.1142,"drug","12","a",-6.35213494992093
"224","H16",724.6998,"drug","12","a",-6.14127569847127
"225","I16",702.907,"drug","12","a",-6.2467053241961
"226","J16",4091.6874,"drug","12","a",10.1476014760148
"227","K16",1095.1774,"drug","12","a",-4.34897206114918
"228","L16",1029.799,"drug","12","a",-4.66526093832367
"229","M16",2173.921,"drug","12","a",0.869794412229836
"230","N16",1509.2406,"drug","12","a",-2.34580917237744
"231","O16",1694.4794,"drug","12","a",-1.44965735371639
"232","P16",1727.1686,"drug","12","a",-1.29151291512915
"233","A17",2064.957,"drug","12","a",0.342646283605693
"234","B17",1432.9658,"drug","12","a",-2.71481286241434
"235","C17",1476.5514,"drug","12","a",-2.50395361096468
"236","D17",1825.2362,"drug","12","a",-0.817079599367422
"237","E17",986.2134,"drug","12","a",-4.87612018977333
"238","F17",1127.8666,"drug","12","a",-4.19082762256194
"239","G17",1084.281,"drug","12","a",-4.4016868740116
"240","H17",495.8754,"drug","12","a",-7.24828676858197
"241","I17",1008.0062,"drug","12","a",-4.7706905640485
"242","J17",1008.0062,"drug","12","a",-4.7706905640485
"243","K17",1879.7182,"drug","12","a",-0.553505535055351
"244","L17",539.461,"drug","12","a",-7.03742751713231
"245","M17",1738.065,"drug","12","a",-1.23879810226674
"246","N17",899.0422,"drug","12","a",-5.29783869267264
"247","O17",1443.8622,"drug","12","a",-2.66209804955192
"248","P17",1585.5154,"drug","12","a",-1.97680548234054
"249","A18",1988.6822,"drug","12","a",-0.0263574064312074
"250","B18",724.6998,"drug","12","a",-6.14127569847127
"251","C18",1051.5918,"drug","12","a",-4.55983131259884
"252","D18",245.2582,"drug","12","a",-8.4607274644175
"253","E18",179.8798,"drug","12","a",-8.77701634159199
"254","F18",190.7762,"drug","12","a",-8.72430152872957
"255","G18",1106.0738,"drug","12","a",-4.29625724828677
"256","H18",790.0782,"drug","12","a",-5.82498682129679
"257","I18",-691.8322,"drug","12","a",-12.9942013705851
"258","J18",1116.9702,"drug","12","a",-4.24354243542435
"259","K18",953.5242,"drug","12","a",-5.03426462836057
"260","L18",1029.799,"drug","12","a",-4.66526093832367
"261","M18",1618.2046,"drug","12","a",-1.8186610437533
"262","N18",866.353,"drug","12","a",-5.45598313125989
"263","O18",1062.4882,"drug","12","a",-4.50711649973643
"264","P18",1661.7902,"drug","12","a",-1.60780179230364
"265","A19",1901.511,"drug","12","a",-0.448075909330522
"266","B19",2152.1282,"drug","12","a",0.764364786505008
"267","C19",909.9386,"drug","12","a",-5.24512387981023
"268","D19",550.3574,"drug","12","a",-6.9847127042699
"269","E19",583.0466,"drug","12","a",-6.82656826568266
"270","F19",986.2134,"drug","12","a",-4.87612018977333
"271","G19",212.569,"drug","12","a",-8.61887190300475
"272","H19",746.4926,"drug","12","a",-6.03584607274644
"273","I19",343.3258,"drug","12","a",-7.98629414865577
"274","J19",1988.6822,"drug","12","a",-0.0263574064312074
"275","K19",-179.7014,"drug","12","a",-10.5166051660517
"276","L19",583.0466,"drug","12","a",-6.82656826568266
"277","M19",746.4926,"drug","12","a",-6.03584607274644
"278","N19",1116.9702,"drug","12","a",-4.24354243542435
"279","O19",2653.3626,"drug","12","a",3.18924617817607
"280","P19",1650.8938,"drug","12","a",-1.66051660516605
"281","A20",1160.5558,"drug","12","a",-4.0326831839747
"282","B20",964.4206,"drug","12","a",-4.98154981549816
"283","C20",5.5374,"drug","12","a",-9.62045334739062
"284","D20",1029.799,"drug","12","a",-4.66526093832367
"285","E20",1073.3846,"drug","12","a",-4.45440168687401
"286","F20",964.4206,"drug","12","a",-4.98154981549816
"287","G20",942.6278,"drug","12","a",-5.08697944122298
"288","H20",5.5374,"drug","12","a",-9.62045334739062
"289","I20",615.7358,"drug","12","a",-6.66842382709542
"290","J20",430.497,"drug","12","a",-7.56457564575646
"291","K20",768.2854,"drug","12","a",-5.93041644702161
"292","L20",495.8754,"drug","12","a",-7.24828676858197
"293","M20",800.9746,"drug","12","a",-5.77227200843437
"294","N20",1204.1414,"drug","12","a",-3.82182393252504
"295","O20",844.5602,"drug","12","a",-5.56141275698471
"296","P20",1629.101,"drug","12","a",-1.76594623089088
"297","A21",2097.6462,"drug","12","a",0.500790722192937
"298","B21",310.6366,"drug","12","a",-8.14443858724302
"299","C21",877.2494,"drug","12","a",-5.40326831839747
"300","D21",986.2134,"drug","12","a",-4.87612018977333
"301","E21",997.1098,"drug","12","a",-4.82340537691091
"302","F21",528.5646,"drug","12","a",-7.09014232999473
"303","G21",419.6006,"drug","12","a",-7.61729045861887
"304","H21",1313.1054,"drug","12","a",-3.2946758039009
"305","I21",593.943,"drug","12","a",-6.77385345282024
"306","J21",223.4654,"drug","12","a",-8.56615709014233
"307","K21",550.3574,"drug","12","a",-6.9847127042699
"308","L21",1062.4882,"drug","12","a",-4.50711649973643
"309","M21",-48.9446,"drug","12","a",-9.88402741170269
"310","N21",1215.0378,"drug","12","a",-3.76910911966263
"311","O21",942.6278,"drug","12","a",-5.08697944122298
"312","P21",975.317,"drug","12","a",-4.92883500263574
"313","A22",2010.475,"drug","12","a",0.079072219293621
"314","B22",822.7674,"drug","12","a",-5.66684238270954
"315","C22",528.5646,"drug","12","a",-7.09014232999473
"316","D22",800.9746,"drug","12","a",-5.77227200843437
"317","E22",583.0466,"drug","12","a",-6.82656826568266
"318","F22",888.1458,"drug","12","a",-5.35055350553506
"319","G22",81.8122,"drug","12","a",-9.25144965735372
"320","H22",1149.6594,"drug","12","a",-4.08539799683711
"321","I22",626.6322,"drug","12","a",-6.615709014233
"322","J22",2348.2634,"drug","12","a",1.71323141802847
"323","K22",430.497,"drug","12","a",-7.56457564575646
"324","L22",822.7674,"drug","12","a",-5.66684238270954
"325","M22",474.0826,"drug","12","a",-7.3537163943068
"326","N22",1018.9026,"drug","12","a",-4.71797575118608
"327","O22",1868.8218,"drug","12","a",-0.606220347917765
"328","P22",1509.2406,"drug","12","a",-2.34580917237744
"329","A23",1857.9254,"drug","12","a",-0.658935160780179
"330","B23",1204.1414,"drug","12","a",-3.82182393252504
"331","C23",833.6638,"drug","12","a",-5.61412756984713
"332","D23",2511.7094,"drug","12","a",2.50395361096468
"333","E23",1040.6954,"drug","12","a",-4.61254612546126
"334","F23",1432.9658,"drug","12","a",-2.71481286241434
"335","G23",724.6998,"drug","12","a",-6.14127569847127
"336","H23",343.3258,"drug","12","a",-7.98629414865577
"337","I23",550.3574,"drug","12","a",-6.9847127042699
"338","J23",1324.0018,"drug","12","a",-3.24196099103848
"339","K23",1334.8982,"drug","12","a",-3.18924617817607
"340","L23",1171.4522,"drug","12","a",-3.97996837111228
"341","M23",2130.3354,"drug","12","a",0.658935160780179
"342","N23",1781.6506,"drug","12","a",-1.02793885081708
"343","O23",1051.5918,"drug","12","a",-4.55983131259884
"344","P23",1389.3802,"drug","12","a",-2.925672113864
"345","A24",2642.4662,"drug","12","a",3.13653136531365
"346","B24",1770.7542,"drug","12","a",-1.08065366367949
"347","C24",1280.4162,"drug","12","a",-3.45282024248814
"348","D24",1116.9702,"drug","12","a",-4.24354243542435
"349","E24",1552.8262,"drug","12","a",-2.13494992092778
"350","F24",964.4206,"drug","12","a",-4.98154981549816
"351","G24",1999.5786,"drug","12","a",0.0263574064312074
"352","H24",2391.849,"drug","12","a",1.92409066947812
"353","I24",1215.0378,"drug","12","a",-3.76910911966263
"354","J24",1171.4522,"drug","12","a",-3.97996837111228
"355","K24",1901.511,"drug","12","a",-0.448075909330522
"356","L24",2021.3714,"drug","12","a",0.131787032156036
"357","M24",1770.7542,"drug","12","a",-1.08065366367949
"358","N24",1334.8982,"drug","12","a",-3.18924617817607
"359","O24",986.2134,"drug","12","a",-4.87612018977333
"360","P24",2609.777,"drug","12","a",2.97838692672641
