"well","value","type","plate","replicate","pct_effect"
"1","J1",1404.148,"0.2ng/ml IL15","13","b",0.0288475407471512
"2","K1",15645.7456,"10ng/ml IL15","13","b",72.0900043271311
"3","M1",1187.5024,"0.2ng/ml IL15","13","b",-1.0673590076446
"4","N1",21609.2008,"10ng/ml IL15","13","b",102.264531948651
"5","J2",1449.7576,"0.2ng/ml IL15","13","b",0.259627866724362
"6","K2",24699.2512,"10ng/ml IL15","13","b",117.899899033607
"7","M2",1552.3792,"0.2ng/ml IL15","13","b",0.778883600173086
"8","N2",22692.4288,"10ng/ml IL15","13","b",107.74556469061
"9","A3",1997.0728,"drug","13","b",3.02899177845089
"10","B3",1210.3072,"drug","13","b",-0.951968844655993
"11","C3",355.1272,"drug","13","b",-5.27909995672869
"12","D3",1027.8688,"drug","13","b",-1.87509014856484
"13","E3",1130.4904,"drug","13","b",-1.35583441511611
"14","F3",1381.3432,"drug","13","b",-0.0865426222414535
"15","G3",913.8448,"drug","13","b",-2.45204096350786
"16","H3",1039.2712,"drug","13","b",-1.81739506707053
"17","I3",1324.3312,"drug","13","b",-0.375018029712966
"18","J3",754.2112,"drug","13","b",-3.2597721044281
"19","K3",2749.6312,"drug","13","b",6.83686715707486
"20","L3",1335.7336,"drug","13","b",-0.317322948218664
"21","M3",1426.9528,"drug","13","b",0.144237703735757
"22","N3",1381.3432,"drug","13","b",-0.0865426222414535
"23","O3",1666.4032,"drug","13","b",1.35583441511611
"24","P3",1198.9048,"drug","13","b",-1.0096639261503
"25","A4",1176.1,"drug","13","b",-1.1250540891389
"26","B4",1119.088,"drug","13","b",-1.41352949661041
"27","C4",1597.9888,"drug","13","b",1.0096639261503
"28","D4",1620.7936,"drug","13","b",1.1250540891389
"29","E4",1586.5864,"drug","13","b",0.951968844655993
"30","F4",1951.4632,"drug","13","b",2.79821145247368
"31","G4",993.6616,"drug","13","b",-2.04817539304774
"32","H4",1746.22,"drug","13","b",1.75969998557623
"33","I4",651.5896,"drug","13","b",-3.77902783787682
"34","J4",1609.3912,"drug","13","b",1.0673590076446
"35","K4",1552.3792,"drug","13","b",0.778883600173086
"36","L4",1301.5264,"drug","13","b",-0.490408192701572
"37","M4",1552.3792,"drug","13","b",0.778883600173086
"38","N4",1883.0488,"drug","13","b",2.45204096350786
"39","O4",2396.1568,"drug","13","b",5.04831963075148
"40","P4",1255.9168,"drug","13","b",-0.721188518678783
"41","A5",1871.6464,"drug","13","b",2.39434588201356
"42","B5",1677.8056,"drug","13","b",1.41352949661041
"43","C5",1119.088,"drug","13","b",-1.41352949661041
"44","D5",1677.8056,"drug","13","b",1.41352949661041
"45","E5",1974.268,"drug","13","b",2.91360161546228
"46","F5",1244.5144,"drug","13","b",-0.778883600173085
"47","G5",1426.9528,"drug","13","b",0.144237703735757
"48","H5",1597.9888,"drug","13","b",1.0096639261503
"49","I5",2019.8776,"drug","13","b",3.14438194143949
"50","J5",2065.4872,"drug","13","b",3.3751622674167
"51","K5",1529.5744,"drug","13","b",0.66349343718448
"52","L5",2373.352,"drug","13","b",4.93292946776287
"53","M5",1689.208,"drug","13","b",1.47122457810472
"54","N5",2430.364,"drug","13","b",5.22140487523439
"55","O5",1381.3432,"drug","13","b",-0.0865426222414535
"56","P5",1540.9768,"drug","13","b",0.721188518678783
"57","A6",982.2592,"drug","13","b",-2.10587047454205
"58","B6",2350.5472,"drug","13","b",4.81753930477427
"59","C6",1563.7816,"drug","13","b",0.836578681667388
"60","D6",1312.9288,"drug","13","b",-0.43271311120727
"61","E6",1164.6976,"drug","13","b",-1.1827491706332
"62","F6",2111.0968,"drug","13","b",3.60594259339391
"63","G6",1563.7816,"drug","13","b",0.836578681667388
"64","H6",1597.9888,"drug","13","b",1.0096639261503
"65","I6",1495.3672,"drug","13","b",0.490408192701572
"66","J6",2122.4992,"drug","13","b",3.66363767488822
"67","K6",1039.2712,"drug","13","b",-1.81739506707053
"68","L6",1689.208,"drug","13","b",1.47122457810472
"69","M6",2099.6944,"drug","13","b",3.54824751189961
"70","N6",2168.1088,"drug","13","b",3.89441800086543
"71","O6",1586.5864,"drug","13","b",0.951968844655993
"72","P6",1780.4272,"drug","13","b",1.93278523005914
"73","A7",1586.5864,"drug","13","b",0.951968844655993
"74","B7",1871.6464,"drug","13","b",2.39434588201356
"75","C7",1677.8056,"drug","13","b",1.41352949661041
"76","D7",1757.6224,"drug","13","b",1.81739506707053
"77","E7",1518.172,"drug","13","b",0.605798355690178
"78","F7",1415.5504,"drug","13","b",0.0865426222414546
"79","G7",1278.7216,"drug","13","b",-0.605798355690177
"80","H7",1997.0728,"drug","13","b",3.02899177845089
"81","I7",1894.4512,"drug","13","b",2.50973604500216
"82","J7",2031.28,"drug","13","b",3.2020770229338
"83","K7",2669.8144,"drug","13","b",6.43300158661474
"84","L7",2225.1208,"drug","13","b",4.18289340833694
"85","M7",1894.4512,"drug","13","b",2.50973604500216
"86","N7",1940.0608,"drug","13","b",2.74051637097937
"87","O7",2498.7784,"drug","13","b",5.5675753642002
"88","P7",1426.9528,"drug","13","b",0.144237703735757
"89","A8",2373.352,"drug","13","b",4.93292946776287
"90","B8",2190.9136,"drug","13","b",4.00980816385403
"91","C8",2168.1088,"drug","13","b",3.89441800086543
"92","D8",1814.6344,"drug","13","b",2.10587047454205
"93","E8",1780.4272,"drug","13","b",1.93278523005914
"94","F8",92.872,"drug","13","b",-6.60608683109765
"95","G8",982.2592,"drug","13","b",-2.10587047454205
"96","H8",891.04,"drug","13","b",-2.56743112649647
"97","I8",1404.148,"drug","13","b",0.0288475407471512
"98","J8",993.6616,"drug","13","b",-2.04817539304774
"99","K8",2327.7424,"drug","13","b",4.70214914178566
"100","L8",2042.6824,"drug","13","b",3.2597721044281
"101","M8",1438.3552,"drug","13","b",0.201932785230059
"102","N8",13992.3976,"drug","13","b",63.7242175104573
"103","O8",2373.352,"drug","13","b",4.93292946776287
"104","P8",1620.7936,"drug","13","b",1.1250540891389
"105","A9",2145.304,"drug","13","b",3.77902783787682
"106","B9",2418.9616,"drug","13","b",5.16370979374009
"107","C9",526.1632,"drug","13","b",-4.41367373431415
"108","D9",1381.3432,"drug","13","b",-0.0865426222414535
"109","E9",1347.136,"drug","13","b",-0.259627866724362
"110","F9",2099.6944,"drug","13","b",3.54824751189961
"111","G9",1575.184,"drug","13","b",0.894273763161691
"112","H9",708.6016,"drug","13","b",-3.49055243040531
"113","I9",1917.256,"drug","13","b",2.62512620799077
"114","J9",2019.8776,"drug","13","b",3.14438194143949
"115","K9",1472.5624,"drug","13","b",0.375018029712967
"116","L9",1734.8176,"drug","13","b",1.70200490408193
"117","M9",2373.352,"drug","13","b",4.93292946776287
"118","N9",1723.4152,"drug","13","b",1.64430982258762
"119","O9",1552.3792,"drug","13","b",0.778883600173086
"120","P9",2019.8776,"drug","13","b",3.14438194143949
"121","A10",3479.3848,"drug","13","b",10.5293523727102
"122","B10",1689.208,"drug","13","b",1.47122457810472
"123","C10",1643.5984,"drug","13","b",1.24044425212751
"124","D10",1597.9888,"drug","13","b",1.0096639261503
"125","E10",1940.0608,"drug","13","b",2.74051637097937
"126","F10",1335.7336,"drug","13","b",-0.317322948218664
"127","G10",1244.5144,"drug","13","b",-0.778883600173085
"128","H10",1586.5864,"drug","13","b",0.951968844655993
"129","I10",1506.7696,"drug","13","b",0.548103274195876
"130","J10",1506.7696,"drug","13","b",0.548103274195876
"131","K10",2111.0968,"drug","13","b",3.60594259339391
"132","L10",3878.4688,"drug","13","b",12.5486802250108
"133","M10",1780.4272,"drug","13","b",1.93278523005914
"134","N10",1848.8416,"drug","13","b",2.27895571902495
"135","O10",2567.1928,"drug","13","b",5.91374585316602
"136","P10",1483.9648,"drug","13","b",0.43271311120727
"137","A11",2863.6552,"drug","13","b",7.41381797201789
"138","B11",1187.5024,"drug","13","b",-1.0673590076446
"139","C11",1392.7456,"drug","13","b",-0.0288475407471512
"140","D11",1871.6464,"drug","13","b",2.39434588201356
"141","E11",1347.136,"drug","13","b",-0.259627866724362
"142","F11",241.1032,"drug","13","b",-5.85605077167172
"143","G11",936.6496,"drug","13","b",-2.33665080051926
"144","H11",970.8568,"drug","13","b",-2.16356555603635
"145","I11",2156.7064,"drug","13","b",3.83672291937112
"146","J11",2715.424,"drug","13","b",6.66378191259195
"147","K11",1791.8296,"drug","13","b",1.99048031155344
"148","L11",1917.256,"drug","13","b",2.62512620799077
"149","M11",2190.9136,"drug","13","b",4.00980816385403
"150","N11",697.1992,"drug","13","b",-3.54824751189961
"151","O11",2316.34,"drug","13","b",4.64445406029136
"152","P11",1837.4392,"drug","13","b",2.22126063753065
"153","A12",2521.5832,"drug","13","b",5.68296552718881
"154","B12",1381.3432,"drug","13","b",-0.0865426222414535
"155","C12",1780.4272,"drug","13","b",1.93278523005914
"156","D12",1940.0608,"drug","13","b",2.74051637097937
"157","E12",2943.472,"drug","13","b",7.81768354247801
"158","F12",1096.2832,"drug","13","b",-1.52891965959902
"159","G12",1472.5624,"drug","13","b",0.375018029712967
"160","H12",879.6376,"drug","13","b",-2.62512620799077
"161","I12",1483.9648,"drug","13","b",0.43271311120727
"162","J12",1529.5744,"drug","13","b",0.66349343718448
"163","K12",2475.9736,"drug","13","b",5.4521852012116
"164","L12",3011.8864,"drug","13","b",8.16385403144382
"165","M12",2054.0848,"drug","13","b",3.3174671859224
"166","N12",1620.7936,"drug","13","b",1.1250540891389
"167","O12",1210.3072,"drug","13","b",-0.951968844655993
"168","P12",2019.8776,"drug","13","b",3.14438194143949
"169","A13",3080.3008,"drug","13","b",8.51002452040964
"170","B13",2589.9976,"drug","13","b",6.02913601615463
"171","C13",2715.424,"drug","13","b",6.66378191259195
"172","D13",1791.8296,"drug","13","b",1.99048031155344
"173","E13",1997.0728,"drug","13","b",3.02899177845089
"174","F13",2042.6824,"drug","13","b",3.2597721044281
"175","G13",2065.4872,"drug","13","b",3.3751622674167
"176","H13",788.4184,"drug","13","b",-3.08668685994519
"177","I13",1940.0608,"drug","13","b",2.74051637097937
"178","J13",2145.304,"drug","13","b",3.77902783787682
"179","K13",3331.1536,"drug","13","b",9.77931631328429
"180","L13",3034.6912,"drug","13","b",8.27924419443243
"181","M13",2464.5712,"drug","13","b",5.39449011971729
"182","N13",2544.388,"drug","13","b",5.79835569017741
"183","O13",3262.7392,"drug","13","b",9.43314582431848
"184","P13",2453.1688,"drug","13","b",5.33679503822299
"185","A14",3228.532,"drug","13","b",9.26006057983557
"186","B14",2738.2288,"drug","13","b",6.77917207558056
"187","C14",2247.9256,"drug","13","b",4.29828357132555
"188","D14",742.8088,"drug","13","b",-3.3174671859224
"189","E14",2795.2408,"drug","13","b",7.06764748305207
"190","F14",2932.0696,"drug","13","b",7.7599884609837
"191","G14",1027.8688,"drug","13","b",-1.87509014856484
"192","H14",434.944,"drug","13","b",-4.87523438626857
"193","I14",1130.4904,"drug","13","b",-1.35583441511611
"194","J14",1461.16,"drug","13","b",0.317322948218665
"195","K14",3342.556,"drug","13","b",9.8370113947786
"196","L14",2544.388,"drug","13","b",5.79835569017741
"197","M14",2521.5832,"drug","13","b",5.68296552718881
"198","N14",2829.448,"drug","13","b",7.24073272753498
"199","O14",2487.376,"drug","13","b",5.5098802827059
"200","P14",2977.6792,"drug","13","b",7.99076878696091
"201","A15",3844.2616,"drug","13","b",12.3755949805279
"202","B15",1905.8536,"drug","13","b",2.56743112649647
"203","C15",1369.9408,"drug","13","b",-0.144237703735756
"204","D15",1198.9048,"drug","13","b",-1.0096639261503
"205","E15",1677.8056,"drug","13","b",1.41352949661041
"206","F15",1655.0008,"drug","13","b",1.29813933362181
"207","G15",1814.6344,"drug","13","b",2.10587047454205
"208","H15",2076.8896,"drug","13","b",3.43285734891101
"209","I15",3000.484,"drug","13","b",8.10615894994952
"210","J15",1803.232,"drug","13","b",2.04817539304774
"211","K15",1609.3912,"drug","13","b",1.0673590076446
"212","L15",2054.0848,"drug","13","b",3.3174671859224
"213","M15",2145.304,"drug","13","b",3.77902783787682
"214","N15",1700.6104,"drug","13","b",1.52891965959902
"215","O15",1084.8808,"drug","13","b",-1.58661474109332
"216","P15",2111.0968,"drug","13","b",3.60594259339391
"217","A16",2818.0456,"drug","13","b",7.18303764604068
"218","B16",993.6616,"drug","13","b",-2.04817539304774
"219","C16",1176.1,"drug","13","b",-1.1250540891389
"220","D16",1700.6104,"drug","13","b",1.52891965959902
"221","E16",2361.9496,"drug","13","b",4.87523438626857
"222","F16",1324.3312,"drug","13","b",-0.375018029712966
"223","G16",1632.196,"drug","13","b",1.1827491706332
"224","H16",1597.9888,"drug","13","b",1.0096639261503
"225","I16",1392.7456,"drug","13","b",-0.0288475407471512
"226","J16",1472.5624,"drug","13","b",0.375018029712967
"227","K16",1928.6584,"drug","13","b",2.68282128948507
"228","L16",2099.6944,"drug","13","b",3.54824751189961
"229","M16",2019.8776,"drug","13","b",3.14438194143949
"230","N16",1962.8656,"drug","13","b",2.85590653396798
"231","O16",2088.292,"drug","13","b",3.49055243040531
"232","P16",1563.7816,"drug","13","b",0.836578681667388
"233","A17",3000.484,"drug","13","b",8.10615894994952
"234","B17",1347.136,"drug","13","b",-0.259627866724362
"235","C17",2818.0456,"drug","13","b",7.18303764604068
"236","D17",1666.4032,"drug","13","b",1.35583441511611
"237","E17",3331.1536,"drug","13","b",9.77931631328429
"238","F17",1962.8656,"drug","13","b",2.85590653396798
"239","G17",1369.9408,"drug","13","b",-0.144237703735756
"240","H17",1826.0368,"drug","13","b",2.16356555603635
"241","I17",1883.0488,"drug","13","b",2.45204096350786
"242","J17",1997.0728,"drug","13","b",3.02899177845089
"243","K17",2054.0848,"drug","13","b",3.3174671859224
"244","L17",2658.412,"drug","13","b",6.37530650512044
"245","M17",1723.4152,"drug","13","b",1.64430982258762
"246","N17",1997.0728,"drug","13","b",3.02899177845089
"247","O17",1404.148,"drug","13","b",0.0288475407471512
"248","P17",754.2112,"drug","13","b",-3.2597721044281
"249","A18",1974.268,"drug","13","b",2.91360161546228
"250","B18",1655.0008,"drug","13","b",1.29813933362181
"251","C18",1084.8808,"drug","13","b",-1.58661474109332
"252","D18",1666.4032,"drug","13","b",1.35583441511611
"253","E18",856.8328,"drug","13","b",-2.74051637097937
"254","F18",-272.0048,"drug","13","b",-8.45232943891533
"255","G18",1050.6736,"drug","13","b",-1.75969998557623
"256","H18",1233.112,"drug","13","b",-0.836578681667387
"257","I18",822.6256,"drug","13","b",-2.91360161546228
"258","J18",1483.9648,"drug","13","b",0.43271311120727
"259","K18",3718.8352,"drug","13","b",11.7409490840906
"260","L18",2168.1088,"drug","13","b",3.89441800086543
"261","M18",3011.8864,"drug","13","b",8.16385403144382
"262","N18",1119.088,"drug","13","b",-1.41352949661041
"263","O18",1677.8056,"drug","13","b",1.41352949661041
"264","P18",1757.6224,"drug","13","b",1.81739506707053
"265","A19",2886.46,"drug","13","b",7.52920813500649
"266","B19",2647.0096,"drug","13","b",6.31761142362614
"267","C19",1540.9768,"drug","13","b",0.721188518678783
"268","D19",1928.6584,"drug","13","b",2.68282128948507
"269","E19",1449.7576,"drug","13","b",0.259627866724362
"270","F19",2396.1568,"drug","13","b",5.04831963075148
"271","G19",1780.4272,"drug","13","b",1.93278523005914
"272","H19",1187.5024,"drug","13","b",-1.0673590076446
"273","I19",1689.208,"drug","13","b",1.47122457810472
"274","J19",1415.5504,"drug","13","b",0.0865426222414546
"275","K19",1951.4632,"drug","13","b",2.79821145247368
"276","L19",2339.1448,"drug","13","b",4.75984422327997
"277","M19",1803.232,"drug","13","b",2.04817539304774
"278","N19",2407.5592,"drug","13","b",5.10601471224578
"279","O19",891.04,"drug","13","b",-2.56743112649647
"280","P19",1575.184,"drug","13","b",0.894273763161691
"281","A20",2430.364,"drug","13","b",5.22140487523439
"282","B20",1609.3912,"drug","13","b",1.0673590076446
"283","C20",1552.3792,"drug","13","b",0.778883600173086
"284","D20",2886.46,"drug","13","b",7.52920813500649
"285","E20",959.4544,"drug","13","b",-2.22126063753065
"286","F20",2761.0336,"drug","13","b",6.89456223856916
"287","G20",1438.3552,"drug","13","b",0.201932785230059
"288","H20",1712.0128,"drug","13","b",1.58661474109332
"289","I20",1233.112,"drug","13","b",-0.836578681667387
"290","J20",1883.0488,"drug","13","b",2.45204096350786
"291","K20",1780.4272,"drug","13","b",1.93278523005914
"292","L20",2065.4872,"drug","13","b",3.3751622674167
"293","M20",2225.1208,"drug","13","b",4.18289340833694
"294","N20",1917.256,"drug","13","b",2.62512620799077
"295","O20",1940.0608,"drug","13","b",2.74051637097937
"296","P20",2042.6824,"drug","13","b",3.2597721044281
"297","A21",2681.2168,"drug","13","b",6.49069666810905
"298","B21",2190.9136,"drug","13","b",4.00980816385403
"299","C21",1176.1,"drug","13","b",-1.1250540891389
"300","D21",1791.8296,"drug","13","b",1.99048031155344
"301","E21",2065.4872,"drug","13","b",3.3751622674167
"302","F21",1757.6224,"drug","13","b",1.81739506707053
"303","G21",1050.6736,"drug","13","b",-1.75969998557623
"304","H21",993.6616,"drug","13","b",-2.04817539304774
"305","I21",1347.136,"drug","13","b",-0.259627866724362
"306","J21",2076.8896,"drug","13","b",3.43285734891101
"307","K21",1107.6856,"drug","13","b",-1.47122457810472
"308","L21",2350.5472,"drug","13","b",4.81753930477427
"309","M21",1483.9648,"drug","13","b",0.43271311120727
"310","N21",936.6496,"drug","13","b",-2.33665080051926
"311","O21",1883.0488,"drug","13","b",2.45204096350786
"312","P21",1814.6344,"drug","13","b",2.10587047454205
"313","A22",2327.7424,"drug","13","b",4.70214914178566
"314","B22",1883.0488,"drug","13","b",2.45204096350786
"315","C22",1734.8176,"drug","13","b",1.70200490408193
"316","D22",1780.4272,"drug","13","b",1.93278523005914
"317","E22",1552.3792,"drug","13","b",0.778883600173086
"318","F22",2418.9616,"drug","13","b",5.16370979374009
"319","G22",2019.8776,"drug","13","b",3.14438194143949
"320","H22",2065.4872,"drug","13","b",3.3751622674167
"321","I22",879.6376,"drug","13","b",-2.62512620799077
"322","J22",1084.8808,"drug","13","b",-1.58661474109332
"323","K22",2236.5232,"drug","13","b",4.24058848983124
"324","L22",1928.6584,"drug","13","b",2.68282128948507
"325","M22",1894.4512,"drug","13","b",2.50973604500216
"326","N22",309.5176,"drug","13","b",-5.5098802827059
"327","O22",1164.6976,"drug","13","b",-1.1827491706332
"328","P22",1062.076,"drug","13","b",-1.70200490408193
"329","A23",2213.7184,"drug","13","b",4.12519832684264
"330","B23",1620.7936,"drug","13","b",1.1250540891389
"331","C23",1210.3072,"drug","13","b",-0.951968844655993
"332","D23",275.3104,"drug","13","b",-5.68296552718881
"333","E23",1198.9048,"drug","13","b",-1.0096639261503
"334","F23",1734.8176,"drug","13","b",1.70200490408193
"335","G23",1734.8176,"drug","13","b",1.70200490408193
"336","H23",1848.8416,"drug","13","b",2.27895571902495
"337","I23",1712.0128,"drug","13","b",1.58661474109332
"338","J23",2076.8896,"drug","13","b",3.43285734891101
"339","K23",1997.0728,"drug","13","b",3.02899177845089
"340","L23",2498.7784,"drug","13","b",5.5675753642002
"341","M23",2510.1808,"drug","13","b",5.62527044569451
"342","N23",2111.0968,"drug","13","b",3.60594259339391
"343","O23",1712.0128,"drug","13","b",1.58661474109332
"344","P23",2453.1688,"drug","13","b",5.33679503822299
"345","A24",2407.5592,"drug","13","b",5.10601471224578
"346","B24",1734.8176,"drug","13","b",1.70200490408193
"347","C24",1837.4392,"drug","13","b",2.22126063753065
"348","D24",1837.4392,"drug","13","b",2.22126063753065
"349","E24",2384.7544,"drug","13","b",4.99062454925718
"350","F24",2076.8896,"drug","13","b",3.43285734891101
"351","G24",1107.6856,"drug","13","b",-1.47122457810472
"352","H24",1837.4392,"drug","13","b",2.22126063753065
"353","I24",1472.5624,"drug","13","b",0.375018029712967
"354","J24",2487.376,"drug","13","b",5.5098802827059
"355","K24",1506.7696,"drug","13","b",0.548103274195876
"356","L24",1210.3072,"drug","13","b",-0.951968844655993
"357","M24",1198.9048,"drug","13","b",-1.0096639261503
"358","N24",1153.2952,"drug","13","b",-1.24044425212751
"359","O24",2738.2288,"drug","13","b",6.77917207558056
"360","P24",2521.5832,"drug","13","b",5.68296552718881
