"well","value","type","plate","replicate","pct_effect"
"1","J1",3394.926,"0.2ng/ml IL15","5","a",2.10053859964093
"2","K1",16907.3244,"10ng/ml IL15","5","a",95.8886894075404
"3","M1",3457.0044,"0.2ng/ml IL15","5","a",2.53141831238779
"4","N1",19100.7612,"10ng/ml IL15","5","a",111.113105924596
"5","J2",2970.7236,"0.2ng/ml IL15","5","a",-0.843806104129265
"6","K2",16690.05,"10ng/ml IL15","5","a",94.3806104129264
"7","M2",2546.5212,"0.2ng/ml IL15","5","a",-3.78815080789946
"8","N2",17300.4876,"10ng/ml IL15","5","a",98.6175942549372
"9","A3",3053.4948,"drug","5","a",-0.269299820466786
"10","B3",2049.894,"drug","5","a",-7.23518850987433
"11","C3",2898.2988,"drug","5","a",-1.34649910233393
"12","D3",3125.9196,"drug","5","a",0.233393177737883
"13","E3",2018.8548,"drug","5","a",-7.45062836624775
"14","F3",2412.018,"drug","5","a",-4.72172351885099
"15","G3",2929.338,"drug","5","a",-1.1310592459605
"16","H3",2587.9068,"drug","5","a",-3.50089766606822
"17","I3",2143.0116,"drug","5","a",-6.58886894075404
"18","J3",2701.7172,"drug","5","a",-2.71095152603231
"19","K3",2908.6452,"drug","5","a",-1.27468581687612
"20","L3",2618.946,"drug","5","a",-3.28545780969479
"21","M3",2484.4428,"drug","5","a",-4.21903052064632
"22","N3",2443.0572,"drug","5","a",-4.50628366247756
"23","O3",2101.626,"drug","5","a",-6.87612208258528
"24","P3",2546.5212,"drug","5","a",-3.78815080789946
"25","A4",3622.5468,"drug","5","a",3.68043087971275
"26","B4",3374.2332,"drug","5","a",1.95691202872532
"27","C4",2743.1028,"drug","5","a",-2.42369838420108
"28","D4",2970.7236,"drug","5","a",-0.843806104129265
"29","E4",2484.4428,"drug","5","a",-4.21903052064632
"30","F4",2349.9396,"drug","5","a",-5.15260323159784
"31","G4",3063.8412,"drug","5","a",-0.197486535008977
"32","H4",2329.2468,"drug","5","a",-5.29622980251346
"33","I4",2308.554,"drug","5","a",-5.43985637342908
"34","J4",2598.2532,"drug","5","a",-3.42908438061041
"35","K4",2122.3188,"drug","5","a",-6.73249551166966
"36","L4",2236.1292,"drug","5","a",-5.94254937163375
"37","M4",2318.9004,"drug","5","a",-5.36804308797127
"38","N4",2587.9068,"drug","5","a",-3.50089766606822
"39","O4",2049.894,"drug","5","a",-7.23518850987433
"40","P4",2939.6844,"drug","5","a",-1.05924596050269
"41","A5",2846.5668,"drug","5","a",-1.70556552962298
"42","B5",2525.8284,"drug","5","a",-3.93177737881508
"43","C5",2225.7828,"drug","5","a",-6.01436265709156
"44","D5",2267.1684,"drug","5","a",-5.72710951526032
"45","E5",2339.5932,"drug","5","a",-5.22441651705566
"46","F5",2598.2532,"drug","5","a",-3.42908438061041
"47","G5",1956.7764,"drug","5","a",-7.88150807899461
"48","H5",2184.3972,"drug","5","a",-6.3016157989228
"49","I5",2029.2012,"drug","5","a",-7.37881508078994
"50","J5",1615.3452,"drug","5","a",-10.2513464991023
"51","K5",1874.0052,"drug","5","a",-8.45601436265709
"52","L5",1987.8156,"drug","5","a",-7.66606822262118
"53","M5",1304.9532,"drug","5","a",-12.4057450628366
"54","N5",1811.9268,"drug","5","a",-8.88689407540395
"55","O5",2318.9004,"drug","5","a",-5.36804308797127
"56","P5",2649.9852,"drug","5","a",-3.07001795332136
"57","A6",3115.5732,"drug","5","a",0.161579892280071
"58","B6",2577.5604,"drug","5","a",-3.57271095152603
"59","C6",2122.3188,"drug","5","a",-6.73249551166966
"60","D6",2360.286,"drug","5","a",-5.08078994614003
"61","E6",1874.0052,"drug","5","a",-8.45601436265709
"62","F6",2049.894,"drug","5","a",-7.23518850987433
"63","G6",2080.9332,"drug","5","a",-7.0197486535009
"64","H6",2246.4756,"drug","5","a",-5.87073608617594
"65","I6",1874.0052,"drug","5","a",-8.45601436265709
"66","J6",1118.718,"drug","5","a",-13.6983842010772
"67","K6",2080.9332,"drug","5","a",-7.0197486535009
"68","L6",1698.1164,"drug","5","a",-9.67684021543985
"69","M6",1822.2732,"drug","5","a",-8.81508078994614
"70","N6",1977.4692,"drug","5","a",-7.73788150807899
"71","O6",2236.1292,"drug","5","a",-5.94254937163375
"72","P6",2174.0508,"drug","5","a",-6.37342908438061
"73","A7",3074.1876,"drug","5","a",-0.125673249551165
"74","B7",1946.43,"drug","5","a",-7.95332136445242
"75","C7",2163.7044,"drug","5","a",-6.44524236983842
"76","D7",1832.6196,"drug","5","a",-8.74326750448833
"77","E7",2018.8548,"drug","5","a",-7.45062836624775
"78","F7",1801.5804,"drug","5","a",-8.95870736086176
"79","G7",1522.2276,"drug","5","a",-10.8976660682226
"80","H7",1811.9268,"drug","5","a",-8.88689407540395
"81","I7",2008.5084,"drug","5","a",-7.52244165170556
"82","J7",1874.0052,"drug","5","a",-8.45601436265709
"83","K7",1915.3908,"drug","5","a",-8.16876122082585
"84","L7",2205.09,"drug","5","a",-6.15798922800718
"85","M7",3539.7756,"drug","5","a",3.10592459605027
"86","N7",3146.6124,"drug","5","a",0.377019748653501
"87","O7",2225.7828,"drug","5","a",-6.01436265709156
"88","P7",2298.2076,"drug","5","a",-5.51166965888689
"89","A8",3643.2396,"drug","5","a",3.82405745062837
"90","B8",2267.1684,"drug","5","a",-5.72710951526032
"91","C8",2774.142,"drug","5","a",-2.20825852782765
"92","D8",2039.5476,"drug","5","a",-7.30700179533214
"93","E8",2939.6844,"drug","5","a",-1.05924596050269
"94","F8",2215.4364,"drug","5","a",-6.08617594254937
"95","G8",2070.5868,"drug","5","a",-7.09156193895871
"96","H8",1729.1556,"drug","5","a",-9.46140035906643
"97","I8",1822.2732,"drug","5","a",-8.81508078994614
"98","J8",1832.6196,"drug","5","a",-8.74326750448833
"99","K8",1718.8092,"drug","5","a",-9.53321364452424
"100","L8",1501.5348,"drug","5","a",-11.0412926391382
"101","M8",1739.502,"drug","5","a",-9.38958707360862
"102","N8",3715.6644,"drug","5","a",4.32675044883304
"103","O8",2163.7044,"drug","5","a",-6.44524236983842
"104","P8",3012.1092,"drug","5","a",-0.556552962298025
"105","A9",2774.142,"drug","5","a",-2.20825852782765
"106","B9",2360.286,"drug","5","a",-5.08078994614003
"107","C9",2722.41,"drug","5","a",-2.5673249551167
"108","D9",2111.9724,"drug","5","a",-6.80430879712747
"109","E9",1604.9988,"drug","5","a",-10.3231597845601
"110","F9",1636.038,"drug","5","a",-10.1077199281867
"111","G9",1625.6916,"drug","5","a",-10.1795332136445
"112","H9",1956.7764,"drug","5","a",-7.88150807899461
"113","I9",1604.9988,"drug","5","a",-10.3231597845601
"114","J9",1604.9988,"drug","5","a",-10.3231597845601
"115","K9",1842.966,"drug","5","a",-8.67145421903052
"116","L9",2132.6652,"drug","5","a",-6.66068222621185
"117","M9",2111.9724,"drug","5","a",-6.80430879712747
"118","N9",2856.9132,"drug","5","a",-1.63375224416517
"119","O9",2039.5476,"drug","5","a",-7.30700179533214
"120","P9",3239.73,"drug","5","a",1.02333931777379
"121","A10",3156.9588,"drug","5","a",0.44883303411131
"122","B10",2515.482,"drug","5","a",-4.00359066427289
"123","C10",2391.3252,"drug","5","a",-4.8653500897666
"124","D10",1987.8156,"drug","5","a",-7.66606822262118
"125","E10",1429.11,"drug","5","a",-11.5439856373429
"126","F10",1615.3452,"drug","5","a",-10.2513464991023
"127","G10",1915.3908,"drug","5","a",-8.16876122082585
"128","H10",1739.502,"drug","5","a",-9.38958707360862
"129","I10",1687.77,"drug","5","a",-9.74865350089767
"130","J10",1936.0836,"drug","5","a",-8.02513464991023
"131","K10",2122.3188,"drug","5","a",-6.73249551166966
"132","L10",2163.7044,"drug","5","a",-6.44524236983842
"133","M10",2722.41,"drug","5","a",-2.5673249551167
"134","N10",2453.4036,"drug","5","a",-4.43447037701975
"135","O10",2391.3252,"drug","5","a",-4.8653500897666
"136","P10",2856.9132,"drug","5","a",-1.63375224416517
"137","A11",1791.234,"drug","5","a",-9.03052064631957
"138","B11",2463.75,"drug","5","a",-4.36265709156194
"139","C11",2132.6652,"drug","5","a",-6.66068222621185
"140","D11",1842.966,"drug","5","a",-8.67145421903052
"141","E11",1894.698,"drug","5","a",-8.31238779174147
"142","F11",1646.3844,"drug","5","a",-10.0359066427289
"143","G11",1522.2276,"drug","5","a",-10.8976660682226
"144","H11",1532.574,"drug","5","a",-10.8258527827648
